#
# Mirror reflectivity input file for Reflectometer.instr example
# 
0	1
5.4837e-05	1
0.00010967	1
0.00016451	1
0.00021935	1
0.00027418	1
0.00032902	1
0.00038386	1
0.00043869	1
0.00049353	1
0.00054837	1
0.0006032	1
0.00065804	1
0.00071288	1
0.00076771	1
0.00082255	1
0.00087739	1
0.00093222	1
0.00098706	1
0.0010419	1
0.0010967	1
0.0011516	1
0.0012064	1
0.0012612	1
0.0013161	1
0.0013709	1
0.0014258	1
0.0014806	1
0.0015354	1
0.0015903	1
0.0016451	1
0.0016999	1
0.0017548	1
0.0018096	1
0.0018644	1
0.0019193	1
0.0019741	1
0.002029	1
0.0020838	1
0.0021386	1
0.0021935	1
0.0022483	1
0.0023031	1
0.002358	1
0.0024128	1
0.0024676	1
0.0025225	1
0.0025773	1
0.0026322	1
0.002687	1
0.0027418	1
0.0027967	1
0.0028515	1
0.0029063	1
0.0029612	1
0.003016	1
0.0030709	1
0.0031257	1
0.0031805	1
0.0032354	1
0.0032902	1
0.003345	1
0.0033999	1
0.0034547	1
0.0035095	1
0.0035644	1
0.0036192	1
0.0036741	1
0.0037289	1
0.0037837	1
0.0038386	1
0.0038934	1
0.0039482	1
0.0040031	1
0.0040579	1
0.0041127	1
0.0041676	1
0.0042224	1
0.0042773	1
0.0043321	1
0.0043869	1
0.0044418	1
0.0044966	1
0.0045514	1
0.0046063	1
0.0046611	1
0.0047159	1
0.0047708	1
0.0048256	1
0.0048805	1
0.0049353	1
0.0049901	1
0.005045	1
0.0050998	1
0.0051546	1
0.0052095	1
0.0052643	1
0.0053192	1
0.005374	1
0.0054288	1
0.0054837	1
0.0055385	1
0.0055933	1
0.0056482	1
0.005703	1
0.0057578	1
0.0058127	1
0.0058675	1
0.0059224	1
0.0059772	1
0.006032	1
0.0060869	1
0.0061417	1
0.0061965	1
0.0062514	1
0.0063062	1
0.006361	1
0.0064159	1
0.0064707	1
0.0065256	1
0.0065804	1
0.0066352	1
0.0066901	1
0.0067449	1
0.0067997	1
0.0068546	1
0.0069094	1
0.0069642	1
0.0070191	1
0.0070739	1
0.0071288	1
0.0071836	1
0.0072384	1
0.0072933	1
0.0073481	1
0.0074029	1
0.0074578	1
0.0075126	1
0.0075675	1
0.0076223	1
0.0076771	1
0.007732	1
0.0077868	1
0.0078416	1
0.0078965	1
0.0079513	1
0.0080061	1
0.008061	1
0.0081158	1
0.0081707	1
0.0082255	1
0.0082803	1
0.0083352	1
0.00839	1
0.0084448	1
0.0084997	1
0.0085545	1
0.0086093	1
0.0086642	1
0.008719	1
0.0087739	1
0.0088287	1
0.0088835	1
0.0089384	1
0.0089932	1
0.009048	1
0.0091029	1
0.0091577	1
0.0092125	1
0.0092674	1
0.0093222	1
0.0093771	1
0.0094319	1
0.0094867	1
0.0095416	1
0.0095964	1
0.0096512	1
0.0097061	1
0.0097609	1
0.0098158	1
0.0098706	1
0.0099254	1
0.0099803	1
0.010035	1
0.01009	1
0.010145	1
0.0102	1
0.010254	1
0.010309	1
0.010364	1
0.010419	1
0.010474	1
0.010529	1
0.010583	1
0.010638	1
0.010693	1
0.010748	1
0.010803	1
0.010858	1
0.010912	1
0.010967	1
0.011022	1
0.011077	1
0.011132	1
0.011187	1
0.011242	1
0.011296	1
0.011351	1
0.011406	1
0.011461	1
0.011516	1
0.011571	1
0.011625	1
0.01168	1
0.011735	1
0.01179	1
0.011845	1
0.0119	1
0.011954	1
0.012009	1
0.012064	1
0.012119	1
0.012174	1
0.012229	1
0.012283	1
0.012338	1
0.012393	1
0.012448	1
0.012503	1
0.012558	1
0.012612	1
0.012667	1
0.012722	1
0.012777	1
0.012832	1
0.012887	1
0.012941	1
0.012996	1
0.013051	1
0.013106	1
0.013161	1
0.013216	1
0.01327	1
0.013325	1
0.01338	1
0.013435	1
0.01349	1
0.013545	1
0.013599	1
0.013654	1
0.013709	1
0.013764	1
0.013819	1
0.013874	1
0.013928	1
0.013983	1
0.014038	1
0.014093	1
0.014148	1
0.014203	1
0.014258	1
0.014312	1
0.014367	1
0.014422	1
0.014477	1
0.014532	1
0.014587	1
0.014641	1
0.014696	1
0.014751	1
0.014806	1
0.014861	1
0.014916	1
0.01497	1
0.015025	1
0.01508	1
0.015135	1
0.01519	1
0.015245	1
0.015299	1
0.015354	1
0.015409	1
0.015464	1
0.015519	1
0.015574	1
0.015628	1
0.015683	1
0.015738	1
0.015793	1
0.015848	1
0.015903	1
0.015957	1
0.016012	1
0.016067	1
0.016122	1
0.016177	1
0.016232	1
0.016286	1
0.016341	1
0.016396	1
0.016451	1
0.016506	1
0.016561	1
0.016615	1
0.01667	1
0.016725	1
0.01678	1
0.016835	1
0.01689	1
0.016944	1
0.016999	1
0.017054	1
0.017109	1
0.017164	1
0.017219	1
0.017274	1
0.017328	1
0.017383	1
0.017438	1
0.017493	1
0.017548	1
0.017603	1
0.017657	1
0.017712	1
0.017767	1
0.017822	1
0.017877	1
0.017932	0.77138
0.017986	0.66591
0.018041	0.5987
0.018096	0.54839
0.018151	0.50805
0.018206	0.47439
0.018261	0.44556
0.018315	0.4204
0.01837	0.39814
0.018425	0.37822
0.01848	0.36024
0.018535	0.3439
0.01859	0.32895
0.018644	0.3152
0.018699	0.3025
0.018754	0.29072
0.018809	0.27975
0.018864	0.26951
0.018919	0.25993
0.018973	0.25093
0.019028	0.24246
0.019083	0.23448
0.019138	0.22694
0.019193	0.2198
0.019248	0.21303
0.019302	0.20661
0.019357	0.2005
0.019412	0.19469
0.019467	0.18915
0.019522	0.18386
0.019577	0.17881
0.019631	0.17398
0.019686	0.16935
0.019741	0.16492
0.019796	0.16067
0.019851	0.15659
0.019906	0.15268
0.01996	0.14891
0.020015	0.14529
0.02007	0.1418
0.020125	0.13844
0.02018	0.1352
0.020235	0.13208
0.02029	0.12907
0.020344	0.12616
0.020399	0.12335
0.020454	0.12063
0.020509	0.11801
0.020564	0.11547
0.020619	0.11301
0.020673	0.11063
0.020728	0.10832
0.020783	0.10608
0.020838	0.10392
0.020893	0.10181
0.020948	0.099773
0.021002	0.097793
0.021057	0.09587
0.021112	0.094003
0.021167	0.092189
0.021222	0.090426
0.021277	0.088712
0.021331	0.087044
0.021386	0.085422
0.021441	0.083844
0.021496	0.082308
0.021551	0.080812
0.021606	0.079356
0.02166	0.077937
0.021715	0.076554
0.02177	0.075207
0.021825	0.073893
0.02188	0.072612
0.021935	0.071363
0.021989	0.070144
0.022044	0.068955
0.022099	0.067794
0.022154	0.066661
0.022209	0.065555
0.022264	0.064475
0.022318	0.06342
0.022373	0.062389
0.022428	0.061381
0.022483	0.060397
0.022538	0.059435
0.022593	0.058494
0.022647	0.057574
0.022702	0.056674
0.022757	0.055794
0.022812	0.054933
0.022867	0.054091
0.022922	0.053267
0.022976	0.05246
0.023031	0.05167
0.023086	0.050896
0.023141	0.050139
0.023196	0.049397
0.023251	0.04867
0.023306	0.047959
0.02336	0.047261
0.023415	0.046578
0.02347	0.045908
0.023525	0.045252
0.02358	0.044608
0.023635	0.043977
0.023689	0.043359
0.023744	0.042752
0.023799	0.042157
0.023854	0.041573
0.023909	0.041001
0.023964	0.040439
0.024018	0.039888
0.024073	0.039347
0.024128	0.038816
0.024183	0.038294
0.024238	0.037783
0.024293	0.03728
0.024347	0.036787
0.024402	0.036303
0.024457	0.035827
0.024512	0.03536
0.024567	0.034901
0.024622	0.034451
0.024676	0.034008
0.024731	0.033572
0.024786	0.033145
0.024841	0.032725
0.024896	0.032312
0.024951	0.031906
0.025005	0.031507
0.02506	0.031114
0.025115	0.030729
0.02517	0.030349
0.025225	0.029976
0.02528	0.02961
0.025334	0.029249
0.025389	0.028894
0.025444	0.028545
0.025499	0.028202
0.025554	0.027864
0.025609	0.027532
0.025663	0.027205
0.025718	0.026883
0.025773	0.026566
0.025828	0.026255
0.025883	0.025948
0.025938	0.025646
0.025992	0.025349
0.026047	0.025056
0.026102	0.024768
0.026157	0.024484
0.026212	0.024205
0.026267	0.02393
0.026322	0.023659
0.026376	0.023392
0.026431	0.023129
0.026486	0.022871
0.026541	0.022616
0.026596	0.022364
0.026651	0.022117
0.026705	0.021873
0.02676	0.021633
0.026815	0.021396
0.02687	0.021163
0.026925	0.020933
0.02698	0.020706
0.027034	0.020483
0.027089	0.020263
0.027144	0.020046
0.027199	0.019832
0.027254	0.019621
0.027309	0.019413
0.027363	0.019208
0.027418	0.019006
0.027473	0.018807
0.027528	0.01861
0.027583	0.018417
0.027638	0.018226
0.027692	0.018037
0.027747	0.017851
0.027802	0.017668
0.027857	0.017487
0.027912	0.017308
0.027967	0.017132
0.028021	0.016959
0.028076	0.016787
0.028131	0.016618
0.028186	0.016451
0.028241	0.016287
0.028296	0.016124
0.02835	0.015964
0.028405	0.015806
0.02846	0.01565
0.028515	0.015496
0.02857	0.015344
0.028625	0.015194
0.028679	0.015045
0.028734	0.014899
0.028789	0.014755
0.028844	0.014612
0.028899	0.014471
0.028954	0.014332
0.029008	0.014195
0.029063	0.014059
0.029118	0.013926
0.029173	0.013794
0.029228	0.013663
0.029283	0.013534
0.029337	0.013407
0.029392	0.013281
0.029447	0.013157
0.029502	0.013034
0.029557	0.012913
0.029612	0.012794
0.029667	0.012675
0.029721	0.012559
0.029776	0.012443
0.029831	0.012329
0.029886	0.012217
0.029941	0.012105
0.029996	0.011995
0.03005	0.011887
0.030105	0.011779
0.03016	0.011673
0.030215	0.011568
0.03027	0.011465
0.030325	0.011362
0.030379	0.011261
0.030434	0.011161
0.030489	0.011062
0.030544	0.010965
0.030599	0.010868
0.030654	0.010772
0.030708	0.010678
0.030763	0.010585
0.030818	0.010493
0.030873	0.010401
0.030928	0.010311
0.030983	0.010222
0.031037	0.010134
0.031092	0.010047
0.031147	0.0099605
0.031202	0.0098753
0.031257	0.009791
0.031312	0.0097077
0.031366	0.0096253
0.031421	0.0095438
0.031476	0.0094632
0.031531	0.0093834
0.031586	0.0093046
0.031641	0.0092266
0.031695	0.0091495
0.03175	0.0090732
0.031805	0.0089977
0.03186	0.0089231
0.031915	0.0088492
0.03197	0.0087762
0.032024	0.0087039
0.032079	0.0086324
0.032134	0.0085617
0.032189	0.0084917
0.032244	0.0084224
0.032299	0.0083539
0.032353	0.0082861
0.032408	0.0082191
0.032463	0.0081527
0.032518	0.008087
0.032573	0.008022
0.032628	0.0079577
0.032682	0.0078941
0.032737	0.0078311
0.032792	0.0077687
0.032847	0.0077071
0.032902	0.007646
0.032957	0.0075856
0.033011	0.0075258
0.033066	0.0074666
0.033121	0.007408
0.033176	0.00735
0.033231	0.0072925
0.033286	0.0072357
0.033341	0.0071794
0.033395	0.0071237
0.03345	0.0070686
0.033505	0.007014
0.03356	0.00696
0.033615	0.0069065
0.03367	0.0068535
0.033724	0.0068011
0.033779	0.0067491
0.033834	0.0066977
0.033889	0.0066468
0.033944	0.0065964
0.033999	0.0065465
0.034053	0.0064971
0.034108	0.0064481
0.034163	0.0063996
0.034218	0.0063516
0.034273	0.0063041
0.034328	0.006257
0.034382	0.0062104
0.034437	0.0061642
0.034492	0.0061185
0.034547	0.0060732
0.034602	0.0060283
0.034657	0.0059839
0.034711	0.0059399
0.034766	0.0058963
0.034821	0.0058531
0.034876	0.0058103
0.034931	0.005768
0.034986	0.005726
0.03504	0.0056844
0.035095	0.0056432
0.03515	0.0056024
0.035205	0.005562
0.03526	0.0055219
0.035315	0.0054822
0.035369	0.0054429
0.035424	0.005404
0.035479	0.0053654
0.035534	0.0053271
0.035589	0.0052893
0.035644	0.0052517
0.035698	0.0052145
0.035753	0.0051777
0.035808	0.0051411
0.035863	0.0051049
0.035918	0.0050691
0.035973	0.0050335
0.036027	0.0049983
0.036082	0.0049634
0.036137	0.0049288
0.036192	0.0048945
0.036247	0.0048606
0.036302	0.0048269
0.036356	0.0047935
0.036411	0.0047604
0.036466	0.0047277
0.036521	0.0046952
0.036576	0.004663
0.036631	0.004631
0.036685	0.0045994
0.03674	0.004568
0.036795	0.004537
0.03685	0.0045061
0.036905	0.0044756
0.03696	0.0044453
0.037015	0.0044153
0.037069	0.0043855
0.037124	0.004356
0.037179	0.0043268
0.037234	0.0042978
0.037289	0.004269
0.037344	0.0042405
0.037398	0.0042123
0.037453	0.0041843
0.037508	0.0041565
0.037563	0.0041289
0.037618	0.0041016
0.037673	0.0040746
0.037727	0.0040477
0.037782	0.0040211
0.037837	0.0039947
0.037892	0.0039685
0.037947	0.0039426
0.038002	0.0039169
