   0.00804472	     0.900258	    0.0452152
   0.00821535	     0.943224	    0.0432899
   0.00838736	     0.950159	    0.0377235
   0.00856673	     0.939017	    0.0340235
   0.00874684	     0.954588	    0.0320769
   0.00892785	      1.04917	    0.0323319
   0.00911652	     0.975686	    0.0295486
   0.00931333	     0.999957	    0.0283967
   0.00951044	     0.979168	    0.0273188
   0.00970799	     0.974407	    0.0249239
   0.00991392	     0.959269	    0.0226196
    0.0101288	     0.998745	    0.0216332
    0.0103432	      1.00942	    0.0214347
    0.0105574	     0.973483	    0.0196432
    0.0107807	     0.982998	    0.0187955
    0.0110135	     0.964537	    0.0176589
    0.0112567	     0.956056	    0.0162870
    0.0114986	     0.956106	    0.0159472
    0.0117393	     0.978879	    0.0151517
    0.0119903	     0.971111	    0.0142012
    0.0122522	     0.978737	    0.0134686
    0.0125258	     0.953281	    0.0125055
    0.0127968	     0.981108	    0.0127302
    0.0130651	     0.948848	    0.0117150
    0.0133449	     0.983564	    0.0111830
    0.0136369	     0.955912	    0.0104003
    0.0139421	     0.981323	    0.0100052
    0.0142423	     0.801194	   0.00895617
    0.0145377	     0.469537	   0.00630028
    0.0148455	     0.307083	   0.00474413
    0.0151667	     0.240005	   0.00393783
    0.0155021	     0.184142	   0.00323408
    0.0158526	     0.143545	   0.00270999
    0.0161951	     0.119060	   0.00250038
    0.0165292	     0.103258	   0.00222032
    0.0168774	    0.0876786	   0.00193746
    0.0172406	    0.0747279	   0.00169529
    0.0176197	    0.0646564	   0.00149910
    0.0180159	    0.0550140	   0.00132033
    0.0184304	    0.0477310	   0.00116778
    0.0188643	    0.0405281	   0.00101867
    0.0192847	    0.0371815	   0.00100881
    0.0196910	    0.0326566	  0.000905249
    0.0201147	    0.0276529	  0.000796844
    0.0205571	    0.0261945	  0.000740908
    0.0210194	    0.0222912	  0.000652707
    0.0215029	    0.0185157	  0.000568897
    0.0220092	    0.0174955	  0.000529166
    0.0225400	    0.0152300	  0.000470173
    0.0230476	    0.0137796	  0.000468432
    0.0235311	    0.0124459	  0.000428735
    0.0240354	    0.0108820	  0.000384418
    0.0245617	    0.0100303	  0.000355823
    0.0251116	   0.00910497	  0.000323625
    0.0256866	   0.00801415	  0.000290673
    0.0262887	   0.00699958	  0.000260631
    0.0269196	   0.00591310	  0.000229581
    0.0275815	   0.00583416	  0.000220641
    0.0282769	   0.00499785	  0.000195732
    0.0289305	   0.00468135	  0.000204883
    0.0295400	   0.00391988	  0.000183050
    0.0301757	   0.00399483	  0.000178955
    0.0308395	   0.00354299	  0.000164017
    0.0327133	   0.00254827	  9.73745e-05
    0.0343904	   0.00203478	  6.26957e-05
    0.0361903	   0.00152682	  4.23738e-05
    0.0381243	   0.00124533	  3.23615e-05
    0.0402046	   0.00100552	  2.29902e-05
    0.0424446	  0.000779077	  1.66804e-05
    0.0448593	  0.000614217	  1.23766e-05
    0.0474649	  0.000480004	  9.10867e-06
    0.0502790	  0.000360019	  6.67240e-06
    0.0533209	  0.000272536	  4.88406e-06
    0.0566116	  0.000217146	  3.75145e-06
    0.0601735	  0.000160768	  2.80892e-06
    0.0641369	  0.000118464	  2.07980e-06
    0.0685386	  8.95946e-05	  1.57891e-06
    0.0733485	  6.32045e-05	  1.19626e-06
    0.0786082	  4.68009e-05	  9.36431e-07
    0.0845521	  3.33593e-05	  7.19139e-07
    0.0912491	  2.32268e-05	  5.61531e-07
    0.0989280	  1.58230e-05	  4.33839e-07
     0.107707	  1.11330e-05	  3.44287e-07
     0.117965	  6.88979e-06	  2.72746e-07
     0.129921	  3.97394e-06	  2.32474e-07
     0.144250	  2.47614e-06	  2.18666e-07
     0.161402	  2.22323e-06	  2.28908e-07
     0.182720	  1.06719e-06	  2.25072e-07
