   0.00823453	      1.00097	    0.0470022
   0.00835400	     0.983712	    0.0444214
   0.00847698	     0.967010	    0.0410810
   0.00859622	      1.08842	    0.0441144
   0.00871183	      1.06735	    0.0404305
   0.00883059	     0.999908	    0.0362840
   0.00895263	      1.04369	    0.0351897
   0.00907810	     0.998295	    0.0324435
   0.00920713	      1.04258	    0.0319177
   0.00933988	      1.08986	    0.0310760
   0.00947651	     0.984973	    0.0280299
   0.00961721	      1.07613	    0.0285232
   0.00976214	      1.05971	    0.0268811
   0.00990165	      1.02585	    0.0266378
    0.0100359	      1.04276	    0.0256075
    0.0101738	      1.00055	    0.0235803
    0.0103156	      1.05759	    0.0234008
    0.0104613	      1.05425	    0.0221620
    0.0106113	      1.01281	    0.0204154
    0.0107656	     0.994275	    0.0191630
    0.0109244	      1.04317	    0.0190897
    0.0110881	      1.03926	    0.0182348
    0.0112567	      1.02194	    0.0172039
    0.0114305	      1.06167	    0.0169087
    0.0116097	      1.02442	    0.0156015
    0.0117807	      1.02558	    0.0160957
    0.0119436	      1.03400	    0.0154201
    0.0121111	      1.00640	    0.0144877
    0.0122833	      1.02284	    0.0140282
    0.0124606	      1.02045	    0.0134497
    0.0126430	      1.04424	    0.0131373
    0.0128308	      1.02848	    0.0124814
    0.0130243	      1.03874	    0.0120237
    0.0132237	      1.03521	    0.0114907
    0.0134293	      1.03496	    0.0109581
    0.0136414	      1.03081	    0.0103827
    0.0138603	      1.02922	   0.00994902
    0.0140864	      1.03259	   0.00959408
    0.0142993	      1.03765	    0.0101087
    0.0144994	      1.01186	   0.00955228
    0.0147051	     0.901713	   0.00858561
    0.0149167	     0.628261	   0.00666660
    0.0151345	     0.430812	   0.00518759
    0.0153588	     0.331953	   0.00432480
    0.0155898	     0.258013	   0.00363785
    0.0158279	     0.223537	   0.00325429
    0.0160734	     0.188954	   0.00286223
    0.0163266	     0.162120	   0.00254139
    0.0165879	     0.137216	   0.00223813
    0.0168577	     0.120620	   0.00201464
    0.0171364	     0.103170	   0.00178378
    0.0174245	    0.0885364	   0.00158613
    0.0177225	    0.0772969	   0.00142663
    0.0180308	    0.0671823	   0.00127008
    0.0183162	    0.0626559	   0.00132408
    0.0185789	    0.0561470	   0.00121347
    0.0188492	    0.0501743	   0.00110749
    0.0191275	    0.0447023	   0.00101358
    0.0194141	    0.0403366	  0.000930496
    0.0197095	    0.0363982	  0.000857184
    0.0200139	    0.0339668	  0.000796840
    0.0203280	    0.0314753	  0.000741429
    0.0206520	    0.0287297	  0.000683764
    0.0209866	    0.0262401	  0.000629655
    0.0213321	    0.0236482	  0.000579991
    0.0216893	    0.0214676	  0.000532572
    0.0220586	    0.0188611	  0.000483321
    0.0224407	    0.0178555	  0.000447169
    0.0228362	    0.0155190	  0.000404231
    0.0232460	    0.0142624	  0.000374409
    0.0236707	    0.0124083	  0.000337021
    0.0241113	    0.0110092	  0.000306346
    0.0245686	   0.00986009	  0.000279451
    0.0250435	   0.00872553	  0.000254687
    0.0254715	   0.00818352	  0.000275611
    0.0258527	   0.00727763	  0.000252923
    0.0262455	   0.00709926	  0.000242698
    0.0266505	   0.00660084	  0.000228347
    0.0270681	   0.00606683	  0.000215097
    0.0274990	   0.00576487	  0.000205335
    0.0279439	   0.00534542	  0.000193175
    0.0284033	   0.00471712	  0.000178064
    0.0288782	   0.00420795	  0.000164005
    0.0293692	   0.00370737	  0.000151848
    0.0298772	   0.00367548	  0.000146744
    0.0304031	   0.00340557	  0.000142727
    0.0309478	   0.00304171	  0.000133255
    0.0315124	   0.00298253	  0.000131665
    0.0320980	   0.00251432	  0.000122239
    0.0327057	   0.00196650	  0.000109260
    0.0333370	   0.00175148	  0.000108750
    0.0339930	   0.00180372	  0.000111868
    0.0346755	   0.00172937	  0.000107938
    0.0353859	   0.00145704	  9.88706e-05
    0.0354629	   0.00143743	  8.01900e-05
    0.0361260	   0.00132781	  9.39068e-05
    0.0364549	   0.00113571	  5.73899e-05
    0.0368977	   0.00127116	  8.97937e-05
    0.0374695	   0.00103492	  4.83643e-05
    0.0377031	   0.00100421	  7.99493e-05
    0.0385117	  0.000949372	  4.07818e-05
    0.0385445	   0.00101108	  8.78819e-05
    0.0394243	  0.000736626	  7.74521e-05
    0.0396136	  0.000822451	  3.19143e-05
    0.0403452	  0.000685785	  7.16105e-05
    0.0407395	  0.000707360	  2.71419e-05
    0.0413102	  0.000722851	  7.35643e-05
