   0.00803872	    0.0607156	   0.00816962
   0.00820334	    0.0555719	   0.00709255
   0.00837484	    0.0512976	   0.00586359
   0.00855367	    0.0621029	   0.00579237
   0.00873322	    0.0542831	   0.00514507
   0.00891367	    0.0498130	   0.00462257
   0.00910173	    0.0468047	   0.00427053
   0.00929789	    0.0492600	   0.00417360
   0.00949434	    0.0425374	   0.00376929
   0.00969122	    0.0366680	   0.00322033
   0.00989643	    0.0392407	   0.00300459
    0.0101105	    0.0342294	   0.00262152
    0.0103242	    0.0324649	   0.00252785
    0.0105376	    0.0300119	   0.00226955
    0.0107600	    0.0260041	   0.00201620
    0.0109920	    0.0291250	   0.00200823
    0.0112342	    0.0287094	   0.00186774
    0.0114751	    0.0234826	   0.00165148
    0.0117148	    0.0247010	   0.00157992
    0.0119647	    0.0239868	   0.00145922
    0.0122255	    0.0188184	   0.00123998
    0.0124979	    0.0168443	   0.00108462
    0.0127677	    0.0166763	   0.00108685
    0.0130348	    0.0173076	   0.00104423
    0.0133132	    0.0151058	  0.000910952
    0.0136039	    0.0135732	  0.000816918
    0.0139075	    0.0122366	  0.000732774
    0.0142063	    0.0124524	  0.000744061
    0.0145001	    0.0125924	  0.000710659
    0.0148064	    0.0105404	  0.000612483
    0.0151258	    0.0111827	  0.000597801
    0.0154594	   0.00974501	  0.000523526
    0.0158080	   0.00834004	  0.000463617
    0.0161485	   0.00747824	  0.000444447
    0.0164807	   0.00724661	  0.000419214
    0.0168268	   0.00697177	  0.000391371
    0.0171878	   0.00675999	  0.000365905
    0.0175646	   0.00625395	  0.000334148
    0.0179583	   0.00533142	  0.000293542
    0.0183701	   0.00521596	  0.000276654
    0.0187685	   0.00457373	  0.000265149
    0.0191530	   0.00432420	  0.000247991
    0.0195537	   0.00407080	  0.000229524
    0.0199715	   0.00392361	  0.000217516
    0.0204075	   0.00337684	  0.000192741
    0.0208630	   0.00328384	  0.000181655
    0.0213393	   0.00292657	  0.000164110
    0.0218379	   0.00259590	  0.000146889
    0.0223603	   0.00242153	  0.000136400
    0.0228598	   0.00264736	  0.000148393
    0.0233354	   0.00204150	  0.000126457
    0.0238312	   0.00202341	  0.000120693
    0.0243485	   0.00171525	  0.000107110
    0.0248888	   0.00161117	  9.93861e-05
    0.0254536	   0.00151141	  9.21820e-05
    0.0260446	   0.00139508	  8.52148e-05
    0.0266637	   0.00125543	  7.71583e-05
    0.0273130	   0.00111830	  7.01898e-05
    0.0279947	   0.00105387	  6.55404e-05
    0.0286352	   0.00113468	  7.26387e-05
    0.0292322	  0.000726628	  5.69602e-05
    0.0298546	  0.000766644	  5.70148e-05
    0.0305041	  0.000723252	  5.47337e-05
    0.0327133	  0.000566920	  2.99730e-05
    0.0343904	  0.000451292	  1.96269e-05
    0.0361903	  0.000332595	  1.38170e-05
    0.0381243	  0.000296189	  1.12761e-05
    0.0402045	  0.000239458	  8.20869e-06
    0.0424446	  0.000191900	  6.22350e-06
    0.0448593	  0.000139145	  4.62644e-06
    0.0474648	  0.000108169	  3.50695e-06
    0.0502789	  8.63175e-05	  2.71841e-06
    0.0533209	  6.90761e-05	  2.12221e-06
    0.0566116	  5.18321e-05	  1.65422e-06
    0.0601735	  4.14698e-05	  1.33417e-06
    0.0641368	  3.50670e-05	  1.06506e-06
    0.0685385	  2.79040e-05	  8.69310e-07
    0.0733484	  2.14776e-05	  7.07714e-07
    0.0786081	  1.91900e-05	  5.96576e-07
    0.0989278	  1.25729e-05	  3.43788e-07
     0.107707	  1.05268e-05	  2.86760e-07
     0.117965	  8.94068e-06	  2.35530e-07
     0.129920	  6.54816e-06	  2.06051e-07
     0.144250	  4.50639e-06	  1.93171e-07
     0.161402	  2.74508e-06	  1.98774e-07
