    0.0338250	   0.00169964	  0.000108028
    0.0345041	   0.00133701	  9.49390e-05
    0.0352110	   0.00116186	  8.98960e-05
    0.0354874	   0.00135442	  7.65304e-05
    0.0359474	   0.00133233	  9.18398e-05
    0.0364802	   0.00108741	  5.59505e-05
    0.0367153	   0.00108949	  8.31238e-05
    0.0374955	  0.000918548	  4.46407e-05
    0.0375168	  0.000980907	  8.16426e-05
    0.0383540	  0.000821944	  7.95642e-05
    0.0385384	  0.000855522	  3.78616e-05
    0.0392295	  0.000795015	  7.86162e-05
    0.0396411	  0.000728228	  2.95785e-05
    0.0401458	  0.000682563	  7.02779e-05
    0.0407677	  0.000626963	  2.51475e-05
    0.0411060	  0.000624733	  6.82573e-05
    0.0419242	  0.000524894	  2.02049e-05
    0.0419330	  0.000299174	  6.54840e-05
    0.0426262	  0.000516545	  7.74594e-05
    0.0431484	  0.000465183	  1.71031e-05
    0.0433429	  0.000370809	  7.01637e-05
    0.0440840	  0.000312449	  6.63301e-05
    0.0444462	  0.000413253	  1.42427e-05
    0.0448509	  0.000345691	  6.64899e-05
    0.0456449	  0.000249797	  6.08742e-05
    0.0457725	  0.000349251	  1.17501e-05
    0.0464676	  0.000397530	  6.85119e-05
    0.0471353	  0.000269132	  9.20917e-06
    0.0473205	  0.000285653	  6.39642e-05
    0.0482053	  0.000334234	  6.44299e-05
    0.0485818	  0.000244559	  8.14128e-06
    0.0491238	  0.000150041	  5.77696e-05
    0.0500574	  0.000203211	  6.88053e-06
    0.0500780	  0.000216369	  5.91580e-05
    0.0510700	  0.000190368	  6.05571e-05
    0.0515717	  0.000179592	  5.76076e-06
    0.0531805	  0.000160207	  4.87277e-06
    0.0548930	  0.000137681	  4.13787e-06
    0.0566391	  0.000117167	  3.58919e-06
    0.0584313	  0.000107921	  3.12098e-06
    0.0603407	  0.000100989	  2.72244e-06
    0.0623793	  9.21902e-05	  2.38462e-06
    0.0644556	  8.18453e-05	  2.10139e-06
    0.0665864	  7.17954e-05	  1.84844e-06
    0.0688632	  6.96212e-05	  1.65573e-06
    0.0713013	  6.16364e-05	  1.41353e-06
    0.0737799	  5.93507e-05	  1.31372e-06
    0.0763220	  4.97086e-05	  1.13901e-06
    0.0790458	  4.93570e-05	  1.01878e-06
    0.0819715	  4.51299e-05	  8.99628e-07
    0.0851225	  4.09501e-05	  7.93025e-07
    0.0883241	  3.68181e-05	  7.35846e-07
    0.0916129	  3.46463e-05	  6.50940e-07
    0.0951566	  3.08024e-05	  5.72013e-07
    0.0989861	  2.71965e-05	  4.98523e-07
     0.103138	  2.42249e-05	  4.38626e-07
     0.107653	  1.97544e-05	  3.78137e-07
     0.112584	  1.73717e-05	  3.29100e-07
     0.117620	  1.42285e-05	  3.06830e-07
     0.122845	  1.10197e-05	  2.74113e-07
     0.128558	  9.39016e-06	  2.52131e-07
     0.134829	  6.57758e-06	  2.37681e-07
     0.141747	  4.72170e-06	  2.36472e-07
     0.149415	  3.60731e-06	  2.35771e-07
     0.157965	  2.38958e-06	  2.25374e-07
     0.166777	  1.91346e-06	  2.37943e-07
     0.176088	  1.42407e-06	  2.35694e-07
     0.186505	  1.79742e-06	  2.24493e-07
     0.198241	  1.64030e-06	  2.20710e-07
     0.211563	  5.44235e-07	  2.16920e-07
