   0.00800437	    0.0943072	    0.0112009
   0.00817415	    0.0593920	   0.00854283
   0.00834530	    0.0669452	   0.00761107
   0.00852377	    0.0646361	   0.00685322
   0.00870297	    0.0587962	   0.00602488
   0.00888308	    0.0566633	   0.00575789
   0.00907080	    0.0620365	   0.00567794
   0.00926662	    0.0427807	   0.00452448
   0.00946274	    0.0477633	   0.00454727
   0.00965930	    0.0564733	   0.00451311
   0.00986420	    0.0443847	   0.00365661
    0.0100780	    0.0347702	   0.00303632
    0.0102914	    0.0322153	   0.00288309
    0.0105045	    0.0379929	   0.00291081
    0.0107266	    0.0299507	   0.00246868
    0.0109583	    0.0357832	   0.00256047
    0.0112003	    0.0292648	   0.00213617
    0.0114409	    0.0280511	   0.00205988
    0.0116804	    0.0248777	   0.00181420
    0.0119301	    0.0236889	   0.00166072
    0.0121908	    0.0236719	   0.00158919
    0.0124630	    0.0241998	   0.00149529
    0.0127326	    0.0194836	   0.00134226
    0.0129996	    0.0202193	   0.00128291
    0.0132780	    0.0184087	   0.00114702
    0.0135686	    0.0156018	  0.000999896
    0.0138721	    0.0148468	  0.000919384
    0.0141709	    0.0132453	  0.000876064
    0.0144648	    0.0156806	  0.000903097
    0.0147711	    0.0121973	  0.000756918
    0.0150907	    0.0123041	  0.000717685
    0.0154244	    0.0109006	  0.000636272
    0.0157732	    0.0108511	  0.000605569
    0.0161139	    0.0106072	  0.000609619
    0.0164463	   0.00882549	  0.000528033
    0.0167928	   0.00809380	  0.000481557
    0.0171541	   0.00797641	  0.000451764
    0.0175314	   0.00699213	  0.000404334
    0.0179256	   0.00727735	  0.000392420
    0.0183380	   0.00676961	  0.000358903
    0.0187698	   0.00550388	  0.000306507
    0.0191880	   0.00595271	  0.000329710
    0.0195922	   0.00486568	  0.000286322
    0.0200139	   0.00480344	  0.000271623
    0.0204540	   0.00446110	  0.000251595
    0.0209140	   0.00378493	  0.000220796
    0.0213951	   0.00370028	  0.000208243
    0.0218989	   0.00370738	  0.000199246
    0.0224270	   0.00301560	  0.000172223
    0.0229321	   0.00309347	  0.000182024
    0.0234132	   0.00267646	  0.000164194
    0.0239149	   0.00269908	  0.000157816
    0.0244386	   0.00242669	  0.000143250
    0.0249857	   0.00228983	  0.000133525
    0.0255579	   0.00167400	  0.000110051
    0.0261569	   0.00165052	  0.000103677
    0.0267846	   0.00179051	  0.000104553
    0.0274433	   0.00164227	  9.58370e-05
    0.0281351	   0.00142890	  8.62681e-05
    0.0287855	   0.00133245	  9.09156e-05
    0.0293919	   0.00116218	  8.34519e-05
    0.0300245	   0.00109330	  7.70640e-05
    0.0306849	   0.00111960	  7.62755e-05
    0.0326724	  0.000800896	  3.91302e-05
    0.0343474	  0.000670733	  2.63205e-05
    0.0361451	  0.000564674	  1.97767e-05
    0.0380766	  0.000479576	  1.57254e-05
    0.0401543	  0.000367464	  1.10702e-05
    0.0423915	  0.000316308	  8.60991e-06
    0.0448032	  0.000249181	  6.53712e-06
    0.0474055	  0.000196991	  4.91931e-06
    0.0502161	  0.000157229	  3.75345e-06
    0.0532542	  0.000121505	  2.84313e-06
    0.0565408	  0.000100595	  2.24868e-06
    0.0600982	  8.19623e-05	  1.78285e-06
    0.0640566	  6.22953e-05	  1.37255e-06
    0.0684528	  4.79949e-05	  1.08144e-06
    0.0732567	  3.64594e-05	  8.60301e-07
    0.0785098	  2.73573e-05	  6.96395e-07
    0.0844463	  2.00026e-05	  5.55169e-07
    0.0911348	  1.61568e-05	  4.62152e-07
    0.0988041	  1.19325e-05	  3.67313e-07
     0.107572	  8.09482e-06	  3.00915e-07
     0.117817	  5.65560e-06	  2.46988e-07
     0.129758	  4.20120e-06	  2.17344e-07
     0.144069	  2.36888e-06	  2.04949e-07
     0.161200	  1.63799e-06	  2.15679e-07
     0.182491	  1.27978e-06	  2.13804e-07
