# Format: McCode with text headers
# URL: http://www.mccode.org
# Creator: McStas 3.0-dev - Oct. 05, 2021
# Instrument: PSI_DMC.instr
# Ncount: 20000
# Trace: no
# Gravitation: no
# Seed: 1000
# Directory: 1e4
# Param: lambda=2.566
# Param: R=0.87
# Param: R_curve=0.87
# Param: filename=Na2Ca3Al2F14.laz
# Param: D_PHI=6
# Param: SHIFT=0
# Param: PACK=0.7
# Param: Dw=0.8
# Param: BARNS=1
# Date: Tue Oct  5 15:36:41 2021 (1633441001)
# type: array_2d(100, 100)
# Source: PSI_DMC (PSI_DMC.instr)
# component: PSD_fluxpos
# position: 0 0 47.8657
# title: PSD monitor
# Ncount: 20000
# filename: xdist_fluxposy.dat
# statistics: X0=0.0527532; dX=0.609865; Y0=-0.192002; dY=3.28559;
# signal: Min=0; Max=480932; Mean=3816.21;
# values: 3.81621e+07 2.96533e+06 837
# xvar: X 
# yvar: Y 
# xlabel: X position [cm]
# ylabel: Y position [cm]
# zvar: I
# zlabel: Signal per bin
# xylimits: -1 1 -6 6
# variables: I I_err N
# Data [PSD_fluxpos/xdist_fluxposy.dat] I:
0 10.26299067 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 247345.8982 0 0 0 0 0 5.135887095e-77 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 243442.1617 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4.921064226 0 0 0 0 0 0 
1.387797206e-33 0 0 0 0 0 0 0 0 0 0 0 0 0 1.18532051e-178 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7.777966052e-105 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.846228308e-155 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 436114.5021 0 0 8.815212406e-73 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.640122827e-29 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.488043612e-29 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5.554341937e-19 0 0 0 0 4.227993644e-23 0 0 0 0 0 250997.7162 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4.612646367e-05 3.822212001e-52 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 372.5448034 0 0 0 0 0 9.839178755e-30 0 6.488738677e-13 0 0 
54004.90893 0 247547.9927 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.435594903e-161 0 0 0 0 0 0 4.504089467e-15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 212222.0267 0 0 0 0 247276.8322 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 246946.7499 0 0 0 0 0 0 0 0 0 0 0 0 0 5.032737829e-65 0 9.991549104e-16 0 0 0 0 1.040411636e-111 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 228199.5169 104.0461806 0 11.04468607 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7.399342891e-75 0 
0 0 1.043737764e-177 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7.421360982e-22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.955149976e-32 0 0 0 0 0 0 0 0 0 0 0 0 7.527945608e-30 0 0 0 0 0 241830.0907 0 0 0 1.730367904e-39 0 0 0 0 0 0 0 0 0 0 0 0 0 91.593822 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.712421561e-161 0 0 0 0 1.795225016e-38 0 0 4.28789096e-90 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9.931367448e-150 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5477.387114 0 0 249525.1799 0 0 0 0 0 0 0 0 0 0 0 0 0 248512.2525 0 0 0 0 0 0 0 1.225455727e-40 0 0 0 0 250418.765 0 0 0 0 0 0 0 0 7.760671981e-35 0 0 0 0 0 0 0 0 0 0 
0 0 0 2.338281329e-148 0 0 0 5.605151474e-20 0 0 0 18.80975922 0 197624.8713 0 3.598547089e-109 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.315996876e-137 0 0 0 0 0 0 0 0 249989.6367 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.947865796e-32 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 5.501208453e-46 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.061573494e-52 0 0 0 1.805015683e-69 0 0 0 0 0 0 0 0 4.21604352e-149 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4.618871132e-58 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 18613.81448 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
