# Format: McCode with text headers
# URL: http://www.mccode.org
# Creator: McStas 3.0-dev - Oct. 05, 2021
# Instrument: PSI_DMC.instr
# Ncount: 250000
# Trace: no
# Gravitation: no
# Seed: 1000
# Directory: 1e6
# Nodes: 8
# Param: lambda=2.566
# Param: R=0.87
# Param: R_curve=0.87
# Param: filename=Na2Ca3Al2F14.laz
# Param: D_PHI=6
# Param: SHIFT=0
# Param: PACK=0.7
# Param: Dw=0.8
# Param: BARNS=1
# Date: Tue Oct  5 15:36:18 2021 (1633440978)
# type: array_2d(100, 100)
# Source: PSI_DMC (PSI_DMC.instr)
# component: PSD_fluxposB
# position: 0 0 48.4257
# title: PSD monitor
# Ncount: 2000000
# filename: PSD_fluxposB.dat
# statistics: X0=-0.00205295; dX=0.549573; Y0=0.0189751; dY=3.39306;
# signal: Min=0; Max=17796.7; Mean=3249.72;
# values: 3.24972e+07 271554 62284
# xvar: X 
# yvar: Y 
# xlabel: X position [cm]
# ylabel: Y position [cm]
# zvar: I
# zlabel: Signal per bin
# xylimits: -1 1 -6 6
# variables: I I_err N
# Data [PSD_fluxposB/PSD_fluxposB.dat] I:
2378.274768 2215.300975 2436.972471 0.17146151 2380.072244 2830.193639 4480.944536 0.5143871728 5016.861613 4850.467388 7.421360982e-24 3296.431829 0.4853804079 5852.153563 2497.662149 2387.450631 1.849523132e-26 2.361661895e-86 3641.73316 2460.656952 2490.862773 2531.560399 2404.874958 2670.395549 0.8769860524 2485.391853 2517.734134 4942.84607 4373.823581 2473.4317 5034.325694 2050.105033 10.5582922 700.1667964 2548.127475 2.203357054e-107 2437.981052 0.6214393727 2318.338858 2451.495066 4851.818521 4460.285253 5530.986021 2.59662668e-96 5030.709934 1.364015621e-39 2473.249531 2499.341019 129.7767016 7.452937996e-16 2630.415265 3281.901751 86.52764094 2494.624259 2232.628391 2.943712015e-45 2426.274533 2513.363751 2493.530065 13844.94035 6015.714004 5512.6271 0.0001236360097 4886.720127 2449.021274 0 3961.080927 0 2.63065855e-42 2530.229092 358.6353051 1.176849253e-50 0.9579472137 2501.430954 6884.747577 2500.81324 0 136.3481979 14.36366803 2536.312099 2495.240632 1.670508331 0 2182.906816 4.572121989e-106 2671.467362 3.985564355e-29 2129.429837 88.6679689 2433.036024 5660.379516 4952.911238 296.33847 4.078778525e-95 4882.90298 2411.017527 0 2454.756559 0 0 
2.615376225 2515.926136 4899.274503 2565.633805 0.004666507907 2501.301152 2489.827133 2503.448124 0 7384.389831 19.28599243 2479.668281 2477.077811 2456.759984 2488.650687 2435.888835 1343.525009 2474.92496 2471.957199 8.646979601e-16 4512.760219 2266.391875 2500.456979 2493.219094 3.796092803e-05 1.251616257e-15 2350.131881 213.8367427 12140.58935 2475.099102 1310.257872 1.80363683e-52 2379.728625 2436.190179 2414.19143 6176.362931 0.001878055202 4039.99622 2491.678144 1124.184422 4.489342878e-93 2140.243756 2471.388679 2.480185885e-26 4871.652515 2438.368906 2451.196496 2435.998774 2471.642277 6271.51688 3818.769805 6840.931114 6.170189953e-15 4934.243134 2257.148504 0.01827390088 0.04315795047 3996.378402 1.138009558e-06 4989.445982 2447.167328 0 6637.90089 2434.99546 8.807605076e-23 1751.139236 2252.920564 0 6404.523259 4939.142058 5.444656365e-17 4.28100393 1508.219758 1805.825075 1651.150512 938.428607 7038.056267 4534.872687 6953.81163 6115.004624 12.91828115 1695.574546 4799.604379 4211.595285 8.787249861e-31 0.0005517845968 2425.663699 1.981566043e-150 4932.202475 2.123114608e-07 0 0.000113244338 2451.650148 2497.782032 4497.202615 6.879366211 0.0001023591561 3625.287221 2454.27498 2507.721453 
0 2509.691661 2524.297114 8223.235081 2390.395853 0.7817628866 4587.731853 2431.385666 2478.30681 2469.328059 2512.464251 5.358697134 7174.209313 2361.533567 2440.985909 5056.903066 4607.209471 7448.129098 1.669169223e-26 0.06434810625 2480.815033 2363.826138 4699.81645 2495.548406 3311.94035 4646.565294 2443.069948 4807.29371 2032.485191 4995.607046 4902.71782 1.474298422e-06 1.727580684e-42 176.6643828 2449.390994 2327.323475 1.364830944e-14 1.023108473e-08 4725.817123 2127.127513 6964.324482 2199.07857 3757.012997 1.601745231 36.06561462 2533.212053 20.84312829 1301.110841 5020.40441 1702.771773 1.580209059 2360.454905 4989.672206 7397.04447 1.881667647e-12 824.0846551 4893.874343 2.481381629 4.708872274e-12 1.106544266e-05 4546.837594 4862.285764 2487.220255 2489.010573 4903.14093 6253.216025 1.252781225e-16 4236.717993 2510.795404 2563.209834 2429.530011 2486.833142 7510.079794 1874.551791 4255.693285 2442.69051 6044.016235 2920.142385 6.799812308e-14 7345.812452 2216.01573 2061.430739 5929.269641 2224.89529 1.823607771 3464.406554 7.117266671e-27 2448.484569 23.46845734 0 1.764682935e-25 2515.282065 4928.902761 3225.770215 4944.275424 12323.84896 2495.832262 2509.880733 4326.211236 6.651164549e-12 
2486.58004 1.22452442e-10 2513.791424 2548.448167 2259.954436 4961.963925 2.344811432e-12 1782.257631 1.040411654e-113 1.399414314 2408.776908 2464.866187 2392.911916 2581.613129 2.01274031e-15 12292.43395 2219.700118 0.04673954902 9338.773463 663.7499541 3362.293889 1974.683294 4876.270264 4907.6662 1.675479049e-11 2184.864057 46.95045174 3573.751015 4.196501674e-30 4752.249933 2499.498746 2423.862089 9781.339306 0.3427528196 5.117875525 4512.223762 1350.108174 1773.108565 1928.430799 7017.239887 2.065667281e-10 1576.136757 4893.460496 2565.332514 9626.526728 6410.815123 3459.900746 2623.210677 2498.451193 3864.091683 2486.297081 2557.787621 954.4907353 10.36887477 6.765503164e-08 3708.045687 2.47435268e-10 4893.238871 3193.792426 38.1246238 4518.610522 70.73662144 2235.618616 2288.261182 141.2587667 2250.201727 4586.296609 2145.223948 9374.945955 2509.522762 2679.890951 200.0934076 7.178143609e-10 7835.868542 2.922242546 2720.056039 4942.872796 4685.685381 4948.669853 2.564239598 7467.869239 1.059439575e-22 4990.205813 7206.461227 2472.616939 309.3673024 10373.9909 2405.14891 1922.777133 2488.478024 10688.10422 8.500860263e-06 3907.651216 4932.093403 2499.83117 2448.288502 1908.745002 2507.976467 9.529647079 4993.321139 
2379.803937 4770.31029 2376.25333 2383.910272 4964.764746 4.131712574e-42 7523.670147 1.038779726e-19 4886.47987 2418.036344 3961.90872 2476.554317 9185.867947 13.68983124 4853.273457 5036.874053 2436.192667 5010.185972 9851.885367 2493.40937 4915.113082 2171.583423 2496.288272 2094.453153 5093.579788 1.183459443e-09 1983.352449 1987.099129 0.8187976194 2184.185457 3.079871362e-14 5149.330792 2488.713744 2183.557653 2480.927875 2460.818662 4715.425062 2512.632299 4658.402566 1.685773976e-97 4109.716459 8851.582974 10213.7553 4917.072975 2507.809716 1.199388792e-19 3127.523639 4742.288118 3442.729065 1750.636001 2437.622439 1.230422207e-10 0.4362081853 102.1661427 0.02160510768 5054.655993 2523.236433 2211.03398 2074.06906 1.039480266e-14 10785.06137 158.5060786 7106.578634 3028.623813 623.4038918 268.5168283 2511.143077 2904.798588 2.007775621e-05 4606.287201 9.023722417e-56 68.84720529 4025.206523 4292.174476 2281.995169 2515.823958 4550.699335 4596.499465 2500.639199 2225.711668 3440.89966 1.597454655e-23 5019.578647 2437.087189 2612.040956 2166.767029 4988.072734 2596.888135 2465.454878 6819.525359 4900.512916 4945.075179 2108.853952 0.4895400452 1805.6536 4894.248262 5.961073564e-62 4.257223325e-19 1.822145982 0.08617181624 
1088.972881 2518.09326 2475.966559 4816.93903 2512.051505 4502.146379 4588.160412 0.0474761767 3074.189229 56.98607031 2785.601211 2502.326023 1504.006949 9259.175673 2439.45563 3.705063687e-28 5052.073672 2580.014317 2443.594324 2.801511683e-11 15853.61986 6049.501496 6.230827235 11983.65636 2526.169266 2475.593304 4818.294388 0.02874327848 2522.43098 2510.053466 10.02342757 2338.709152 4668.42303 2509.170833 1.262718947 4718.683385 6391.678841 7826.48946 4555.054305 7155.135705 8.2381409e-41 2463.722562 5681.696968 7139.250517 4871.061869 2276.33415 0.1795200536 102.87544 1897.381204 2415.600557 4306.806635 8411.658378 2439.15319 2447.679379 2517.326103 7229.804608 7184.959138 6223.579333 5003.701453 2149.090044 0.1836647553 7725.521492 9955.683875 0.002340027115 3070.378996 4300.142635 5522.507911 8582.013279 2511.220072 8649.35272 1452.01927 2274.641946 1128.496072 4852.309552 2166.904957 2471.880298 0.005495795296 4671.892316 2485.860387 2419.406963 2650.363639 529.8750466 1942.356452 7.46185826e-11 1287.61076 5000.370246 3904.506121 30.72020559 2485.857281 4314.001063 2463.363858 7249.047465 2512.660144 6543.545532 326.8861631 1895.058693 4831.2729 4417.616898 2419.054952 1205.21041 
3870.810847 2459.889045 2498.032842 2499.447683 2475.479927 2494.43496 5950.505239 2481.742095 3881.523341 4785.239879 2376.243064 5.970391255e-15 2495.854641 2355.103075 1760.96886 2380.764843 427.8967932 4678.94012 653.169154 4641.43637 8548.123811 6971.017209 5904.954141 2505.749972 5566.567788 6464.434403 5165.618751 4457.912061 6074.20282 4365.298504 4875.963991 2481.336493 7403.601627 2247.754955 43.65346229 0.1143790522 4356.483518 2439.804373 4465.475753 0.03190694558 7.014617908 5004.639642 2170.254847 4563.328469 3295.372275 4897.828239 5.649013155e-09 4.196865032e-36 2802.224114 2449.003628 1818.330393 3478.367225 2.468711663e-42 2313.341915 5276.25919 2497.072928 1.576191125e-12 67.48875231 4468.288504 7244.950822 0.1037738365 2108.056963 9838.865287 1340.877863 4024.184173 4452.916509 7296.196185 5287.453905 1010.299296 26.01989415 4239.635434 2435.447334 2270.49472 2708.682416 272.5666064 6146.597392 7382.58682 7057.680621 3398.106236 0.000154629256 0.0002246005605 816.4916121 5408.220634 252.0878 6451.172116 6.885504189e-24 4408.679972 2492.876895 2424.242335 5.205760081e-30 2486.941542 399.572871 2454.359542 6886.745481 0.0781999798 2551.717391 9.521647479e-42 6472.676289 1.638671463e-05 468.7579196 
2384.42008 2.146226116e-72 0.008393620918 33.71384923 0.007499724878 8.279128524e-126 9768.4228 2491.926693 7433.872 2506.624031 2442.112679 2481.041042 2278.036414 2442.648019 12732.81709 2488.401936 2161.221118 12067.00749 3755.72571 4924.31035 0.01546050291 2006.038368 7812.144864 5.603120281e-10 0.01322225104 3.285027949e-19 7255.958565 4899.774312 0.06755911552 12149.81519 3770.2933 8.672546196 7469.002743 1149.626439 6.182288996e-23 2482.47079 5533.040799 0.2266202617 4925.474769 3817.313702 4141.832105 6523.418191 3943.149812 7.145653196e-31 2401.403836 5027.575738 2522.188619 2547.101902 5149.257422 5944.444598 3728.390938 13443.88421 4781.394559 6580.047026 1602.76899 0.7862273221 2468.541914 2422.247926 3787.048955 9501.03094 147.5648596 2152.587053 2488.912863 2487.076075 0.1913368384 1047.330198 4739.176088 8422.198363 28.37441361 2325.630278 7510.591836 2351.983526 7271.94623 4531.90378 7021.907489 5215.05499 2647.977961 3347.069407 7582.498929 2466.858679 7984.146781 0.08453756669 1927.57427 3641.597129 4499.449888 9.907799415e-05 4076.625956 9737.904721 2096.249633 2450.160102 2517.314404 2473.271722 5.564108858e-32 3580.600933 4757.711785 2499.624889 2226.73629 3670.277556 0.006361526794 64.09702512 
2364.403946 0.02859480431 2205.405531 3.568782684e-98 2582.087909 2505.782547 0.1127167222 2424.084805 0.5479672505 4901.649121 2049.712304 4981.715469 2468.186267 0.2629496708 7077.466134 4952.725025 21.29976006 7262.844298 2484.078169 9795.214439 7472.544496 4165.108905 7.928092194e-19 6774.988189 125.8294258 4439.077122 1.380116561 2124.218101 2277.18658 6.741929514e-21 1011.179656 4717.274533 3570.742721 7310.910845 3459.283519 0.01612863928 4557.127412 3776.884315 1.675365373e-18 4342.441732 2433.424276 2246.206031 2475.93713 0.3952103974 2846.586942 2513.256449 6305.128827 7185.157392 9.217569466 4679.680576 2487.129795 1907.855763 6.146594616e-05 2377.419538 6682.476805 4000.162727 4321.900437 6949.980043 3498.868932 7210.948059 754.9352782 2511.681203 2354.675891 1.318781177 5043.863383 2629.690041 4676.784163 256.8203511 0.00380671948 2503.419124 3.514586386e-22 2572.004316 4723.1508 7857.310599 4.893584707e-42 2468.657286 4808.90114 2493.839321 4782.418749 4596.552353 7283.435411 2497.82465 1419.689414 4930.29867 2438.431704 6926.329051 4874.50726 1150.629823 2501.101431 2487.230491 2448.368202 4355.898433 4992.385819 3.206458783e-05 2049.895676 2911.297829 2686.025206 8167.823074 2516.801954 6.252205968e-05 
2500.506171 663.2870379 124.9817953 0.0004131044809 2479.972606 2875.54324 2529.67087 4861.738325 9282.088375 0.2604743487 5862.677769 1620.633605 2671.371036 2400.858754 9090.997592 36.82016316 2437.672002 2337.560518 4710.675096 2440.154842 55.44540828 6.418868728e-14 2337.222361 2494.55159 9.513393075e-12 8937.988928 41.93889957 4898.591076 2463.210475 6757.473352 7317.249527 2500.947703 4912.665847 67.07942241 3.627864423e-12 10458.42785 0.001478543224 1288.126718 2560.148279 7295.093778 6998.972758 5010.197786 3958.274744 2576.46674 78.46425121 0.003437383734 4674.990622 2186.59509 3728.972814 3.46944519 7278.422533 4810.530006 4608.498788 2235.671594 1341.841333 2644.25637 6646.426584 80.739047 6898.22009 157.4502434 9719.28607 6699.934305 4725.476086 2525.138274 4390.340318 5382.578984 4310.223632 0.05336139313 2790.264438 5229.211303 2449.162946 6.448180949e-14 2437.58488 4533.480459 3938.863846 4958.197251 2696.662303 0.1106515016 2108.713939 3709.672183 2171.637266 2453.931337 7374.726973 32.23389057 3152.188803 5.773405127e-06 2.083113886e-06 2498.858945 2.503349684e-10 3879.99754 3.93752337e-160 2460.659547 4264.77707 1997.808038 3920.754483 4135.634896 2501.319924 0.0001335310517 3045.982229 4152.928062 
