## begin version 0.97 source file header              
## generated by Erik Iverson at Wed Mar 27 17:55:25 2002
## by scaling source_sct41a_bd_14.dat by a factor of 1.000e+00 
## and renormalizing the pulse shapes to match.       
## source_sct41a_bd_14.dat is described as:                    
###  ## begin version 0.96 source file header              
###  ## generated by Erik Iverson at Thu Mar 14 13:55:40 2002
###  ## from the output of MCNP case sct41a, described as: 
###  ##  SNS 1 - HPTS 1/02 sct41a BD w/ p and PD and pd card, parah 8/98                
###  ## mcnpxpar   2.1.5  08/02/02 12:22:23   43   10000000   424431632879
###  ## The output reported is for the following moderator
###  ##          14BD Beamline, 10m from surf, perp, intensity/u, E * n/st(p)/eV/p      
###  ## headerend
##
## section 1 key
## output is reported for entire 10x12cm2 surface.
## output is scaled per 34 kJ (2 MW/60 Hz) pulse. 
## Energy given is center of the bin in a logarithmic
## sense, and wavelength is for that energy.         
## There are 141 points.
## 
##  Energy     Wavelength      Flux      Std. Error      Flux      Std. Error  
##    E             l          f(E)         s(E)         f(l)         s(l)
##    eV        Angstroms       n/ster/pulse/eV         n/ster/pulse/Angstrom    
  1.0000e-05   9.0446e+01   3.7482e+11   7.8150e+10   8.2882e+04   1.7281e+04
  1.1220e-05   8.5387e+01   5.3428e+11   2.6714e+11   1.4041e+05   7.0207e+04
  1.2589e-05   8.0610e+01   8.3318e+11   3.1494e+11   2.6024e+05   9.8371e+04
  1.4125e-05   7.6101e+01   1.0850e+12   3.8192e+11   4.0278e+05   1.4178e+05
  1.5849e-05   7.1844e+01   5.6723e+11   2.3154e+11   2.5026e+05   1.0216e+05
  1.7783e-05   6.7825e+01   5.0557e+11   2.0637e+11   2.6511e+05   1.0822e+05
  1.9953e-05   6.4031e+01   3.3797e+12   5.0391e+11   2.1063e+06   3.1405e+05
  2.2387e-05   6.0449e+01   3.9495e+12   5.1422e+11   2.9254e+06   3.8088e+05
  2.5119e-05   5.7068e+01   5.9061e+12   5.9356e+11   5.1992e+06   5.2252e+05
  2.8184e-05   5.3875e+01   7.1783e+12   6.1805e+11   7.5104e+06   6.4664e+05
  3.1623e-05   5.0862e+01   6.9677e+12   5.7483e+11   8.6642e+06   7.1479e+05
  3.5481e-05   4.8016e+01   8.4906e+12   5.9859e+11   1.2548e+07   8.8465e+05
  3.9811e-05   4.5330e+01   9.6005e+12   6.0099e+11   1.6863e+07   1.0556e+06
  4.4668e-05   4.2795e+01   1.0301e+13   5.8816e+11   2.1503e+07   1.2278e+06
  5.0119e-05   4.0401e+01   1.4235e+13   6.5195e+11   3.5317e+07   1.6175e+06
  5.6234e-05   3.8141e+01   2.5571e+13   8.2596e+11   7.5404e+07   2.4356e+06
  6.3096e-05   3.6007e+01   2.1429e+13   7.2000e+11   7.5099e+07   2.5233e+06
  7.0795e-05   3.3993e+01   3.3759e+13   8.4736e+11   1.4062e+08   3.5295e+06
  7.9433e-05   3.2091e+01   2.9358e+13   7.4568e+11   1.4533e+08   3.6914e+06
  8.9125e-05   3.0296e+01   3.3787e+13   7.5684e+11   1.9879e+08   4.4529e+06
  1.0000e-04   2.8602e+01   3.6242e+13   7.3934e+11   2.5343e+08   5.1699e+06
  1.1220e-04   2.7002e+01   3.7283e+13   7.0837e+11   3.0985e+08   5.8871e+06
  1.2589e-04   2.5491e+01   3.9780e+13   7.0013e+11   3.9292e+08   6.9154e+06
  1.4125e-04   2.4065e+01   4.3656e+13   6.8539e+11   5.1249e+08   8.0460e+06
  1.5849e-04   2.2719e+01   5.8510e+13   7.4893e+11   8.1634e+08   1.0449e+07
  1.7783e-04   2.1448e+01   7.3128e+13   7.8978e+11   1.2126e+09   1.3096e+07
  1.9953e-04   2.0248e+01   1.0637e+14   9.1476e+11   2.0963e+09   1.8028e+07
  2.2387e-04   1.9116e+01   1.0089e+14   8.2733e+11   2.3632e+09   1.9378e+07
  2.5119e-04   1.8046e+01   9.4013e+13   7.6150e+11   2.6171e+09   2.1199e+07
  2.8184e-04   1.7037e+01   1.0408e+14   7.4941e+11   3.4437e+09   2.4795e+07
  3.1623e-04   1.6084e+01   1.0833e+14   7.2578e+11   4.2596e+09   2.8539e+07
  3.5481e-04   1.5184e+01   1.2034e+14   7.2201e+11   5.6238e+09   3.3743e+07
  3.9811e-04   1.4335e+01   1.3269e+14   7.1654e+11   7.3703e+09   3.9800e+07
  4.4668e-04   1.3533e+01   1.6083e+14   7.8804e+11   1.0617e+10   5.2022e+07
  5.0119e-04   1.2776e+01   2.3057e+14   8.5312e+11   1.8090e+10   6.6934e+07
  5.6234e-04   1.2061e+01   1.7861e+14   7.1444e+11   1.6655e+10   6.6620e+07
  6.3096e-04   1.1386e+01   1.9098e+14   6.8751e+11   2.1165e+10   7.6194e+07
  7.0795e-04   1.0750e+01   2.2436e+14   7.1795e+11   2.9552e+10   9.4566e+07
  7.9433e-04   1.0148e+01   2.8216e+14   7.6182e+11   4.4170e+10   1.1926e+08
  8.9125e-04   9.5805e+00   2.4727e+14   6.9236e+11   4.6006e+10   1.2882e+08
  1.0000e-03   9.0446e+00   2.6534e+14   6.6334e+11   5.8672e+10   1.4668e+08
  1.1220e-03   8.5387e+00   3.0426e+14   6.6938e+11   7.9962e+10   1.7592e+08
  1.2589e-03   8.0610e+00   3.1743e+14   6.3485e+11   9.9148e+10   1.9830e+08
  1.4125e-03   7.6101e+00   3.2046e+14   6.0887e+11   1.1896e+11   2.2603e+08
  1.5849e-03   7.1844e+00   3.5144e+14   5.9745e+11   1.5506e+11   2.6359e+08
  1.7783e-03   6.7825e+00   3.6499e+14   5.8398e+11   1.9139e+11   3.0622e+08
  1.9953e-03   6.4031e+00   3.7799e+14   6.0478e+11   2.3557e+11   3.7691e+08
  2.2387e-03   6.0449e+00   3.9336e+14   5.5071e+11   2.9136e+11   4.0790e+08
  2.5119e-03   5.7068e+00   4.2129e+14   5.4768e+11   3.7087e+11   4.8213e+08
  2.8184e-03   5.3875e+00   4.3147e+14   5.1776e+11   4.5143e+11   5.4171e+08
  3.1623e-03   5.0862e+00   4.6522e+14   5.1174e+11   5.7849e+11   6.3634e+08
  3.5481e-03   4.8016e+00   4.6171e+14   5.0789e+11   6.8236e+11   7.5060e+08
  3.9811e-03   4.5330e+00   4.6948e+14   4.6948e+11   8.2463e+11   8.2463e+08
  4.4668e-03   4.2795e+00   4.7824e+14   4.3042e+11   9.9836e+11   8.9852e+08
  5.0119e-03   4.0401e+00   4.7878e+14   4.3090e+11   1.1879e+12   1.0691e+09
  5.6234e-03   3.8141e+00   4.7822e+14   4.3040e+11   1.4101e+12   1.2691e+09
  6.3096e-03   3.6007e+00   4.7318e+14   3.7854e+11   1.6583e+12   1.3266e+09
  7.0795e-03   3.3993e+00   4.2913e+14   3.4330e+11   1.7874e+12   1.4299e+09
  7.9433e-03   3.2091e+00   4.2315e+14   3.3852e+11   2.0948e+12   1.6758e+09
  8.9125e-03   3.0296e+00   4.1051e+14   3.2841e+11   2.4153e+12   1.9322e+09
  1.0000e-02   2.8602e+00   4.0292e+14   2.8204e+11   2.8174e+12   1.9722e+09
  1.1220e-02   2.7002e+00   3.7607e+14   2.6325e+11   3.1254e+12   2.1878e+09
  1.2589e-02   2.5491e+00   3.2549e+14   2.2784e+11   3.2149e+12   2.2505e+09
  1.4125e-02   2.4065e+00   2.8230e+14   2.2584e+11   3.3141e+12   2.6512e+09
  1.5849e-02   2.2719e+00   2.1727e+14   1.7381e+11   3.0313e+12   2.4250e+09
  1.7783e-02   2.1448e+00   1.6122e+14   1.4510e+11   2.6734e+12   2.4061e+09
  1.9953e-02   2.0248e+00   1.2043e+14   1.0839e+11   2.3735e+12   2.1361e+09
  2.2387e-02   1.9116e+00   9.1804e+13   9.1804e+10   2.1503e+12   2.1503e+09
  2.5119e-02   1.8046e+00   6.3926e+13   7.0319e+10   1.7796e+12   1.9575e+09
  2.8184e-02   1.7037e+00   4.7146e+13   5.6575e+10   1.5598e+12   1.8718e+09
  3.1623e-02   1.6084e+00   3.4976e+13   4.5469e+10   1.3754e+12   1.7880e+09
  3.5481e-02   1.5184e+00   2.7133e+13   3.7987e+10   1.2681e+12   1.7753e+09
  3.9811e-02   1.4335e+00   2.1180e+13   3.1770e+10   1.1764e+12   1.7647e+09
  4.4668e-02   1.3533e+00   1.7152e+13   2.7444e+10   1.1323e+12   1.8117e+09
  5.0119e-02   1.2776e+00   1.4313e+13   2.4332e+10   1.1230e+12   1.9090e+09
  5.6234e-02   1.2061e+00   1.1783e+13   2.1209e+10   1.0987e+12   1.9777e+09
  6.3096e-02   1.1386e+00   1.0173e+13   1.8311e+10   1.1274e+12   2.0293e+09
  7.0795e-02   1.0750e+00   8.7301e+12   1.6587e+10   1.1499e+12   2.1848e+09
  7.9433e-02   1.0148e+00   7.5468e+12   1.5094e+10   1.1814e+12   2.3628e+09
  8.9125e-02   9.5805e-01   6.6594e+12   1.4651e+10   1.2390e+12   2.7258e+09
  1.0000e-01   9.0446e-01   5.8344e+12   1.2252e+10   1.2901e+12   2.7093e+09
  1.1220e-01   8.5387e-01   5.1492e+12   1.1843e+10   1.3533e+12   3.1125e+09
  1.2589e-01   8.0610e-01   4.6188e+12   1.1085e+10   1.4427e+12   3.4624e+09
  1.4125e-01   7.6101e-01   4.1485e+12   9.9565e+09   1.5401e+12   3.6961e+09
  1.5849e-01   7.1844e-01   3.6749e+12   9.1873e+09   1.6214e+12   4.0535e+09
  1.7783e-01   6.7825e-01   3.1908e+12   8.6151e+09   1.6732e+12   4.5175e+09
  1.9953e-01   6.4031e-01   2.7722e+12   7.4850e+09   1.7277e+12   4.6648e+09
  2.2387e-01   6.0449e-01   2.3691e+12   6.6334e+09   1.7548e+12   4.9133e+09
  2.5119e-01   5.7068e-01   2.0384e+12   5.9114e+09   1.7944e+12   5.2039e+09
  2.8184e-01   5.3875e-01   1.7432e+12   5.4040e+09   1.8239e+12   5.6540e+09
  3.1623e-01   5.0862e-01   1.5502e+12   4.9607e+09   1.9277e+12   6.1685e+09
  3.5481e-01   4.8016e-01   1.4185e+12   5.2484e+09   2.0963e+12   7.7565e+09
  3.9811e-01   4.5330e-01   1.2771e+12   3.9589e+09   2.2432e+12   6.9538e+09
  4.4668e-01   4.2795e-01   1.1570e+12   3.9339e+09   2.4154e+12   8.2122e+09
  5.0119e-01   4.0401e-01   1.0485e+12   3.2504e+09   2.6015e+12   8.0645e+09
  5.6234e-01   3.8141e-01   9.2790e+11   2.8765e+09   2.7362e+12   8.4821e+09
  6.3096e-01   3.6007e-01   8.2664e+11   2.4799e+09   2.8971e+12   8.6912e+09
  7.0795e-01   3.3993e-01   7.5156e+11   2.2547e+09   3.1304e+12   9.3913e+09
  7.9433e-01   3.2091e-01   6.9967e+11   1.6792e+09   3.4636e+12   8.3128e+09
  8.9125e-01   3.0296e-01   6.5162e+11   1.4336e+09   3.8338e+12   8.4344e+09
  1.0000e+00   2.8602e-01   5.8013e+11   1.2763e+09   4.0566e+12   8.9245e+09
  1.1220e+00   2.7002e-01   5.1317e+11   1.1290e+09   4.2648e+12   9.3826e+09
  1.2589e+00   2.5491e-01   4.5587e+11   1.0029e+09   4.5028e+12   9.9061e+09
  1.4125e+00   2.4065e-01   4.0597e+11   8.9314e+08   4.7658e+12   1.0485e+10
  1.5849e+00   2.2719e-01   3.6210e+11   7.9663e+08   5.0521e+12   1.1115e+10
  1.7783e+00   2.1448e-01   3.2093e+11   7.0605e+08   5.3217e+12   1.1708e+10
  1.9953e+00   2.0248e-01   2.8471e+11   6.2635e+08   5.6110e+12   1.2344e+10
  2.2387e+00   1.9116e-01   2.5379e+11   5.5834e+08   5.9445e+12   1.3078e+10
  2.5119e+00   1.8046e-01   2.2490e+11   4.9478e+08   6.2608e+12   1.3774e+10
  2.8184e+00   1.7037e-01   2.0016e+11   4.4035e+08   6.6224e+12   1.4569e+10
  3.1623e+00   1.6084e-01   1.7878e+11   3.9333e+08   7.0302e+12   1.5466e+10
  3.5481e+00   1.5184e-01   1.5879e+11   3.4934e+08   7.4210e+12   1.6326e+10
  3.9811e+00   1.4335e-01   1.4141e+11   3.2524e+08   7.8546e+12   1.8066e+10
  4.4668e+00   1.3533e-01   1.2529e+11   2.8817e+08   8.2710e+12   1.9023e+10
  5.0119e+00   1.2776e-01   1.1053e+11   2.5423e+08   8.6723e+12   1.9946e+10
  5.6234e+00   1.2061e-01   9.9082e+10   2.2789e+08   9.2392e+12   2.1250e+10
  6.3096e+00   1.1386e-01   8.8153e+10   2.1157e+08   9.7696e+12   2.3447e+10
  7.0795e+00   1.0750e-01   7.8634e+10   1.8872e+08   1.0357e+13   2.4858e+10
  7.9433e+00   1.0148e-01   6.9735e+10   1.6736e+08   1.0917e+13   2.6200e+10
