#index row x (m) y (m) r (m) alpha (degrees)
1 1 0.286 0 0.286 0
2 2 0.348 0 0.348 0
3 3 0.411 0 0.411 0
4 4 0.473 0 0.473 0
5 5 0.535 0 0.535 0
6 6 0.597 0 0.597 0
7 7 0.659 0 0.659 0
8 8 0.722 0 0.722 0
9 9 0.784 0 0.784 0
10 10 0.846 0 0.846 0
11 11 0.908 0 0.908 0
12 12 0.970 0 0.97 0
13 13 1.032 0 1.032 0
14 14 1.095 0 1.095 0
15 15 1.157 0 1.157 0
16 16 1.219 0 1.219 0
17 17 1.281 0 1.281 0
18 18 1.344 0 1.344 0
29 19 1.406 0 1.406 0
20 20 1.468 0 1.468 0
