#xm ym Nw Nh lm
-0.223774709515637 -0.267816876580234 72 68 0.083232624320638
0.120048863922866 -0.327703021455142 72 68 0.083232624320638
0.343823573438503 -0.0598861448749075 72 68 0.083232624320638
0.409401164593142 0.0544030001909716 88 68 0.0703425239896141
0.1575862020891 0.381753308972081 88 68 0.0703425239896141
-0.251814962504042 0.32735030878111 88 68 0.0703425239896141
-0.409401164593142 -0.0544030001909716 88 68 0.0703425239896141
-0.1575862020891 -0.381753308972081 88 68 0.0703425239896141
0.251814962504042 -0.32735030878111 88 68 0.0703425239896141
0.383261638933849 0.153881500258284 88 68 0.0703425239896141
0.0583655310707888 0.408855065741914 88 68 0.0703425239896141
-0.32489610786306 0.25497356548363 88 68 0.0703425239896141
-0.383261638933849 -0.153881500258284 88 68 0.0703425239896141
-0.058365531070789 -0.408855065741914 88 68 0.0703425239896141
0.32489610786306 -0.25497356548363 88 68 0.0703425239896141
0.333350973978627 0.243815766814824 88 68 0.0703425239896141
-0.0444751609155067 0.410598295249189 88 68 0.0703425239896141
-0.377826134894134 0.166782528434365 88 68 0.0703425239896141
-0.333350973978627 -0.243815766814824 88 68 0.0703425239896141
0.0444751609155061 -0.410598295249189 88 68 0.0703425239896141
0.377826134894134 -0.166782528434365 88 68 0.0703425239896141
0.262764792269571 0.318627782755254 88 68 0.0703425239896141
-0.144557358082774 0.386874876703216 88 68 0.0703425239896141
-0.407322150352345 0.0682470939479623 88 68 0.0703425239896141
-0.262764792269571 -0.318627782755254 88 68 0.0703425239896141
0.144557358082773 -0.386874876703216 88 68 0.0703425239896141
0.407322150352345 -0.0682470939479624 88 68 0.0703425239896141
0.474281373228567 0.0508544885769649 81 68 0.060912554645237
0.193099407610167 0.43616696204619 81 68 0.060912554645237
-0.281181965618401 0.385312473469225 81 68 0.060912554645237
-0.474281373228567 -0.0508544885769649 81 68 0.060912554645237
-0.193099407610166 -0.43616696204619 81 68 0.060912554645237
0.281181965618401 -0.385312473469225 81 68 0.060912554645237
0.454572030942569 0.144545040332582 81 68 0.060912554645237
0.102106338552223 0.465943446812442 81 68 0.060912554645237
-0.352465692390347 0.32139840647986 81 68 0.060912554645237
-0.454572030942569 -0.144545040332582 81 68 0.060912554645237
-0.102106338552222 -0.465943446812442 81 68 0.060912554645237
0.352465692390347 -0.32139840647986 81 68 0.060912554645237
0.416549511391131 0.232412358879235 81 68 0.060912554645237
0.0069997487526817 0.476948638238332 81 68 0.060912554645237
-0.409549762638449 0.244536279359097 81 68 0.060912554645237
-0.416549511391131 -0.232412358879235 81 68 0.060912554645237
-0.00699974875268144 -0.476948638238332 81 68 0.060912554645237
0.409549762638449 -0.244536279359096 81 68 0.060912554645237
0.361745613922267 0.31091656566996 81 68 0.060912554645237
-0.0883888373664645 0.468739174199261 81 68 0.060912554645237
-0.450134451288731 0.157822608529301 81 68 0.060912554645237
-0.361745613922267 -0.31091656566996 81 68 0.060912554645237
0.0883888373664647 -0.468739174199261 81 68 0.060912554645237
0.450134451288731 -0.1578226085293 81 68 0.060912554645237
0.292368203122594 0.376894990418904 81 68 0.060912554645237
-0.180216534700566 0.441645786372427 81 68 0.060912554645237
-0.47258473782316 0.0647507959535233 81 68 0.060912554645237
-0.292368203122594 -0.376894990418904 81 68 0.060912554645237
0.180216534700566 -0.441645786372427 81 68 0.060912554645237
0.47258473782316 -0.0647507959535231 81 68 0.060912554645237
0.537930897839279 0.0575443233501549 95 68 0.0537147209147029
0.219130603054819 0.494633984684465 95 68 0.0537147209147029
-0.31880029478446 0.43708966133431 95 68 0.0537147209147029
-0.537930897839279 -0.0575443233501548 95 68 0.0537147209147029
-0.21913060305482 -0.494633984684464 95 68 0.0537147209147029
0.318800294784459 -0.43708966133431 95 68 0.0537147209147029
0.515440710746614 0.164322468655462 95 68 0.0537147209147029
0.115412923105105 0.528545983979005 95 68 0.0537147209147029
-0.400027787641509 0.364223515323544 95 68 0.0537147209147029
-0.515440710746614 -0.164322468655462 95 68 0.0537147209147029
-0.115412923105106 -0.528545983979005 95 68 0.0537147209147029
0.400027787641509 -0.364223515323544 95 68 0.0537147209147029
0.471980427069946 0.264415348387478 95 68 0.0537147209147029
0.00699980468090482 0.540954714125341 95 68 0.0537147209147029
-0.464980622389041 0.276539365737863 95 68 0.0537147209147029
-0.471980427069946 -0.264415348387478 95 68 0.0537147209147029
-0.00699980468090548 -0.540954714125341 95 68 0.0537147209147029
0.464980622389041 -0.276539365737863 95 68 0.0537147209147029
0.409318177124298 0.353750801943462 95 68 0.0537147209147029
-0.101698092530006 0.531355340592111 95 68 0.0537147209147029
-0.511016269654304 0.17760453864865 95 68 0.0537147209147029
-0.409318177124298 -0.353750801943461 95 68 0.0537147209147029
0.101698092530006 -0.531355340592111 95 68 0.0537147209147029
0.511016269654304 -0.17760453864865 95 68 0.0537147209147029
0.330003300544925 0.428694321900181 95 68 0.0537147209147029
-0.206258522951238 0.500138402554707 95 68 0.0537147209147029
-0.536261823496163 0.071444080654526 95 68 0.0537147209147029
-0.330003300544925 -0.428694321900181 95 68 0.0537147209147029
0.206258522951237 -0.500138402554707 95 68 0.0537147209147029
0.536261823496163 -0.0714440806545261 95 68 0.0537147209147029
0.602580121136232 0.0540573548321036 88 68 0.048040641914359
0.254475018022125 0.548878370135533 88 68 0.048040641914359
-0.348105103114107 0.49482101530343 88 68 0.048040641914359
-0.602580121136232 -0.0540573548321034 88 68 0.048040641914359
-0.254475018022125 -0.548878370135533 88 68 0.048040641914359
0.348105103114108 -0.494821015303429 88 68 0.048040641914359
0.584899568911962 0.15465281855369 88 68 0.048040641914359
0.15851651482162 0.583864294617171 88 68 0.048040641914359
-0.426383054090342 0.429211476063481 88 68 0.048040641914359
-0.584899568911962 -0.15465281855369 88 68 0.048040641914359
-0.15851651482162 -0.583864294617171 88 68 0.048040641914359
0.426383054090343 -0.429211476063481 88 68 0.048040641914359
0.550548840857603 0.250840534663657 88 68 0.048040641914359
0.0580401451112035 0.602209549538589 88 68 0.048040641914359
-0.4925086957464 0.351369014874932 88 68 0.048040641914359
-0.550548840857603 -0.250840534663657 88 68 0.048040641914359
-0.0580401451112031 -0.602209549538589 88 68 0.048040641914359
0.4925086957464 -0.351369014874931 88 68 0.048040641914359
0.500506964325873 0.339879064758775 88 68 0.048040641914359
-0.0440904221326591 0.603391278256625 88 68 0.048040641914359
-0.544597386458532 0.26351221349785 88 68 0.048040641914359
-0.500506964325873 -0.339879064758775 88 68 0.048040641914359
0.0440904221326594 -0.603391278256625 88 68 0.048040641914359
0.544597386458532 -0.263512213497849 88 68 0.048040641914359
0.436200178837178 0.419230728814592 88 68 0.048040641914359
-0.144964371781912 0.587375800415608 88 68 0.048040641914359
-0.58116455061909 0.168145071601016 88 68 0.048040641914359
-0.436200178837178 -0.419230728814592 88 68 0.048040641914359
0.144964371781912 -0.587375800415607 88 68 0.048040641914359
0.581164550619091 -0.168145071601015 88 68 0.048040641914359
0.359461286941124 0.486633931400833 88 68 0.048040641914359
-0.241706703466053 0.554619571868478 88 68 0.048040641914359
-0.601167990407177 0.0679856404676446 88 68 0.048040641914359
-0.359461286941124 -0.486633931400833 88 68 0.048040641914359
0.241706703466054 -0.554619571868477 88 68 0.048040641914359
0.601167990407177 -0.0679856404676438 88 68 0.048040641914359
0.667010066998174 0.051561327786346 83 68 0.0434530062028388
0.288851613783255 0.603428326493552 83 68 0.0434530062028388
-0.378158453214919 0.551866998707206 83 68 0.0434530062028388
-0.667010066998174 -0.0515613277863459 83 68 0.0434530062028388
-0.288851613783256 -0.603428326493552 83 68 0.0434530062028388
0.378158453214919 -0.551866998707207 83 68 0.0434530062028388
0.652511666921642 0.147612751925912 83 68 0.0434530062028388
0.198419440370451 0.638898055782828 83 68 0.0434530062028388
-0.45409222655119 0.491285303856916 83 68 0.0434530062028388
-0.652511666921642 -0.147612751925912 83 68 0.0434530062028388
-0.198419440370451 -0.638898055782827 83 68 0.0434530062028388
0.454092226551191 -0.491285303856916 83 68 0.0434530062028388
0.624256143047852 0.240552006574503 83 68 0.0434530062028388
0.103803922899085 0.660897681635184 83 68 0.0434530062028388
-0.520452220148767 0.420345675060681 83 68 0.0434530062028388
-0.624256143047852 -0.240552006574503 83 68 0.0434530062028388
-0.103803922899086 -0.660897681635184 83 68 0.0434530062028388
0.520452220148767 -0.420345675060681 83 68 0.0434530062028388
0.582839216127244 0.328419622044999 83 68 0.0434530062028388
0.00699987227136931 0.668963378510501 83 68 0.0434530062028388
-0.575839343855875 0.340543756465503 83 68 0.0434530062028388
-0.582839216127244 -0.328419622044999 83 68 0.0434530062028388
-0.00699987227136969 -0.668963378510501 83 68 0.0434530062028388
0.575839343855875 -0.340543756465503 83 68 0.0434530062028388
0.529134093214699 0.409363055731533 83 68 0.0434530062028388
-0.089951759026983 0.662925094598139 83 68 0.0434530062028388
-0.619085852241682 0.253562038866606 83 68 0.0434530062028388
-0.529134093214699 -0.409363055731533 83 68 0.0434530062028388
0.0899517590269823 -0.662925094598139 83 68 0.0434530062028388
0.619085852241682 -0.253562038866606 83 68 0.0434530062028388
0.464273057550363 0.481675749890772 83 68 0.0434530062028388
-0.185006907017147 0.642910137076675 83 68 0.0434530062028388
-0.649279964567509 0.161234387185903 83 68 0.0434530062028388
-0.464273057550363 -0.481675749890772 83 68 0.0434530062028388
0.185006907017146 -0.642910137076675 83 68 0.0434530062028388
0.64927996456751 -0.161234387185903 83 68 0.0434530062028388
0.389623596249772 0.543833111575045 83 68 0.0434530062028388
-0.27616149191824 0.609340488053676 83 68 0.0434530062028388
-0.665785088168012 0.0655073764786313 83 68 0.0434530062028388
-0.389623596249772 -0.543833111575044 83 68 0.0434530062028388
0.276161491918239 -0.609340488053676 83 68 0.0434530062028388
0.665785088168012 -0.0655073764786317 83 68 0.0434530062028388
0.730831270691105 0.0563440660586796 92 68 0.0396672331434994
0.316620242786228 0.661090479327898 92 68 0.0396672331434994
-0.414211027904877 0.604746413269219 92 68 0.0396672331434994
-0.730831270691105 -0.0563440660586795 92 68 0.0396672331434994
-0.316620242786228 -0.661090479327898 92 68 0.0396672331434994
0.414211027904877 -0.604746413269219 92 68 0.0396672331434994
0.714907158498048 0.161854115574018 92 68 0.0396672331434994
0.217283803454862 0.700054818393666 92 68 0.0396672331434994
-0.497623355043186 0.538200702819649 92 68 0.0396672331434994
-0.714907158498048 -0.161854115574018 92 68 0.0396672331434994
-0.217283803454863 -0.700054818393666 92 68 0.0396672331434994
0.497623355043185 -0.538200702819649 92 68 0.0396672331434994
0.683833107150326 0.263934237197698 92 68 0.0396672331434994
0.113342799233489 0.724183961339877 92 68 0.0396672331434994
-0.570490307916837 0.46024972414218 92 68 0.0396672331434994
-0.683833107150326 -0.263934237197698 92 68 0.0396672331434994
-0.11334279923349 -0.724183961339877 92 68 0.0396672331434994
0.570490307916837 -0.46024972414218 92 68 0.0396672331434994
0.638267621716201 0.360421202301896 92 68 0.0396672331434994
0.00699989360212871 0.732966575970254 92 68 0.0396672331434994
-0.631267728114073 0.372545373668359 92 68 0.0396672331434994
-0.638267621716201 -0.360421202301896 92 68 0.0396672331434994
-0.00699989360212962 -0.732966575970254 92 68 0.0396672331434994
0.631267728114073 -0.372545373668359 92 68 0.0396672331434994
0.579176302167186 0.449270309510816 92 68 0.0396672331434994
-0.0994913501188715 0.726216545702123 92 68 0.0396672331434994
-0.678667652286057 0.276946236191307 92 68 0.0396672331434994
-0.579176302167186 -0.449270309510816 92 68 0.0396672331434994
0.0994913501188707 -0.726216545702123 92 68 0.0396672331434994
0.678667652286057 -0.276946236191307 92 68 0.0396672331434994
0.507811380887715 0.528598714944439 92 68 0.0396672331434994
-0.203874225105835 0.704076913651836 92 68 0.0396672331434994
-0.71168560599355 0.175478198707398 92 68 0.0396672331434994
-0.507811380887715 -0.528598714944438 92 68 0.0396672331434994
0.203874225105834 -0.704076913651836 92 68 0.0396672331434994
0.71168560599355 -0.175478198707398 92 68 0.0396672331434994
0.425685186020416 0.596725332462737 92 68 0.0396672331434994
-0.303936703984237 0.667016851339753 92 68 0.0396672331434994
-0.729621890004653 0.0702915188770162 92 68 0.0396672331434994
-0.425685186020416 -0.596725332462737 92 68 0.0396672331434994
0.303936703984237 -0.667016851339753 92 68 0.0396672331434994
0.729621890004653 -0.0702915188770163 92 68 0.0396672331434994
0.795177189284083 0.0538724200520655 87 68 0.0364901506242554
0.350933710313607 0.715579856455955 87 68 0.0364901506242554
-0.444243478970476 0.66170743640389 87 68 0.0364901506242554
-0.795177189284083 -0.0538724200520653 87 68 0.0364901506242554
-0.350933710313607 -0.715579856455955 87 68 0.0364901506242554
0.444243478970476 -0.66170743640389 87 68 0.0364901506242554
0.781831840096098 0.154751328950513 87 68 0.0364901506242554
0.256897337907502 0.75446189948601 87 68 0.0364901506242554
-0.524934502188595 0.599710570535497 87 68 0.0364901506242554
-0.781831840096098 -0.154751328950513 87 68 0.0364901506242554
-0.256897337907503 -0.75446189948601 87 68 0.0364901506242554
0.524934502188595 -0.599710570535497 87 68 0.0364901506242554
0.755741713834572 0.253107609467561 87 68 0.0364901506242554
0.158673237227228 0.78104532761411 87 68 0.0364901506242554
-0.597068476607345 0.527937718146549 87 68 0.0364901506242554
-0.755741713834572 -0.253107609467561 87 68 0.0364901506242554
-0.158673237227228 -0.78104532761411 87 68 0.0364901506242554
0.597068476607345 -0.527937718146548 87 68 0.0364901506242554
0.717332110194365 0.347337938734166 87 68 0.0364901506242554
0.057862576455272 0.794896799745701 87 68 0.0364901506242554
-0.659469533739093 0.447558861011536 87 68 0.0364901506242554
-0.717332110194365 -0.347337938734166 87 68 0.0364901506242554
-0.0578625764552724 -0.794896799745701 87 68 0.0364901506242554
0.659469533739093 -0.447558861011536 87 68 0.0364901506242554
0.667229150817973 0.435906251731638 87 68 0.0364901506242554
-0.0438913122590664 0.795790520619703 87 68 0.0364901506242554
-0.71112046307704 0.359884268888065 87 68 0.0364901506242554
-0.667229150817973 -0.435906251731638 87 68 0.0364901506242554
0.0438913122590663 -0.795790520619703 87 68 0.0364901506242554
0.71112046307704 -0.359884268888064 87 68 0.0364901506242554
0.606249572777525 0.517368780955199 87 68 0.0364901506242554
-0.144929721043426 0.783711921536399 87 68 0.0364901506242554
-0.751179293820951 0.2663431405812 87 68 0.0364901506242554
-0.606249572777525 -0.517368780955199 87 68 0.0364901506242554
0.144929721043426 -0.783711921536399 87 68 0.0364901506242554
0.751179293820951 -0.2663431405812 87 68 0.0364901506242554
0.535387414801436 0.590397591519677 87 68 0.0364901506242554
-0.24360560518847 0.758857897844359 87 68 0.0364901506242554
-0.778993019989906 0.168460306324682 87 68 0.0364901506242554
-0.535387414801436 -0.590397591519676 87 68 0.0364901506242554
0.24360560518847 -0.758857897844359 87 68 0.0364901506242554
0.778993019989906 -0.168460306324682 87 68 0.0364901506242554
0.455797813275869 0.653802228057488 87 68 0.0364901506242554
-0.338310431910717 0.721633599315043 87 68 0.0364901506242554
-0.794108245186587 0.0678313712575546 87 68 0.0364901506242554
-0.455797813275869 -0.653802228057488 87 68 0.0364901506242554
0.338310431910717 -0.721633599315043 87 68 0.0364901506242554
0.794108245186587 -0.0678313712575544 87 68 0.0364901506242554
0.859431426792694 0.0519482688939156 83 68 0.033786022087058
0.384727192851591 0.770263582860137 83 68 0.033786022087058
-0.474704233941102 0.718315313966221 83 68 0.033786022087058
-0.859431426792694 -0.0519482688939153 83 68 0.033786022087058
-0.384727192851591 -0.770263582860137 83 68 0.033786022087058
0.474704233941103 -0.718315313966221 83 68 0.033786022087058
0.847977294523772 0.149182800523869 83 68 0.033786022087058
0.294792552200509 0.80896127915192 83 68 0.033786022087058
-0.553184742323263 0.659778478628051 83 68 0.033786022087058
-0.847977294523772 -0.149182800523869 83 68 0.033786022087058
-0.294792552200509 -0.80896127915192 83 68 0.033786022087058
0.553184742323264 -0.65977847862805 83 68 0.033786022087058
0.825558277349919 0.244488303808249 83 68 0.033786022087058
0.201046056648848 0.837198592393674 83 68 0.033786022087058
-0.624512220701071 0.592710288585424 83 68 0.033786022087058
-0.825558277349919 -0.244488303808249 83 68 0.033786022087058
-0.201046056648848 -0.837198592393674 83 68 0.033786022087058
0.624512220701071 -0.592710288585424 83 68 0.033786022087058
0.792464267399828 0.336632418068216 83 68 0.033786022087058
0.104699907915456 0.854610396193783 83 68 0.033786022087058
-0.687764359484372 0.517977978125568 83 68 0.033786022087058
-0.792464267399828 -0.336632418068215 83 68 0.033786022087058
-0.104699907915455 -0.854610396193783 83 68 0.033786022087058
0.687764359484373 -0.517977978125567 83 68 0.033786022087058
0.749123191237676 0.424423661392576 83 68 0.033786022087058
0.00699992288566295 0.860971544872184 83 68 0.033786022087058
-0.742123268352013 0.436547883479608 83 68 0.033786022087058
-0.749123191237676 -0.424423661392576 83 68 0.033786022087058
-0.00699992288566248 -0.860971544872184 83 68 0.033786022087058
0.742123268352014 -0.436547883479607 83 68 0.033786022087058
0.696095476500905 0.506726837255516 83 68 0.033786022087058
-0.0907905755921673 0.856199784736975 83 68 0.033786022087058
-0.786886052093072 0.34947294748146 83 68 0.033786022087058
-0.696095476500905 -0.506726837255516 83 68 0.033786022087058
0.0907905755921677 -0.856199784736975 83 68 0.033786022087058
0.786886052093073 -0.349472947481459 83 68 0.033786022087058
0.634066805214982 0.582477713328558 83 68 0.033786022087058
-0.18740709427331 0.840356817676893 83 68 0.033786022087058
-0.821473899488292 0.257879104348335 83 68 0.033786022087058
-0.634066805214982 -0.582477713328558 83 68 0.033786022087058
0.18740709427331 -0.840356817676893 83 68 0.033786022087058
0.821473899488292 -0.257879104348335 83 68 0.033786022087058
0.563839247489389 0.650696782680382 83 68 0.033786022087058
-0.281600320217318 0.813647503316703 83 68 0.033786022087058
-0.845439567706707 0.162950720636321 83 68 0.033786022087058
-0.563839247489389 -0.650696782680381 83 68 0.033786022087058
0.281600320217318 -0.813647503316703 83 68 0.033786022087058
0.845439567706707 -0.162950720636321 83 68 0.033786022087058
0.486320890241768 0.710501929423457 83 68 0.033786022087058
-0.372152275197688 0.776417210052163 83 68 0.033786022087058
-0.858473165439456 0.0659152806287068 83 68 0.033786022087058
-0.486320890241768 -0.710501929423457 83 68 0.033786022087058
0.372152275197688 -0.776417210052163 83 68 0.033786022087058
0.858473165439456 -0.0659152806287062 83 68 0.033786022087058
0.923323292024263 0.055669546481697 91 68 0.0314566769311061
0.413450404541823 0.827456200039738 91 68 0.0314566769311061
-0.509872887482439 0.771786653558041 91 68 0.0314566769311061
-0.923323292024263 -0.0556695464816968 91 68 0.0314566769311061
-0.413450404541824 -0.827456200039738 91 68 0.0314566769311061
0.509872887482439 -0.771786653558041 91 68 0.0314566769311061
0.911004995113316 0.160296284668691 91 68 0.0314566769311061
0.31668184290131 0.869101611076996 91 68 0.0314566769311061
-0.594323152212007 0.708805326408305 91 68 0.0314566769311061
-0.911004995113317 -0.160296284668691 91 68 0.0314566769311061
-0.31668184290131 -0.869101611076996 91 68 0.0314566769311061
0.594323152212007 -0.708805326408305 91 68 0.0314566769311061
0.886869857664707 0.262843785480622 91 68 0.0314566769311061
0.215805533379268 0.899473719328636 91 68 0.0314566769311061
-0.671064324285439 0.636629933848015 91 68 0.0314566769311061
-0.886869857664707 -0.262843785480621 91 68 0.0314566769311061
-0.215805533379269 -0.899473719328636 91 68 0.0314566769311061
0.671064324285439 -0.636629933848015 91 68 0.0314566769311061
0.851230941705661 0.361981883362819 91 68 0.0314566769311061
0.112129964150894 0.918178561685863 91 68 0.0314566769311061
-0.739100977554768 0.556196678323044 91 68 0.0314566769311061
-0.851230941705661 -0.361981883362819 91 68 0.0314566769311061
-0.112129964150895 -0.918178561685862 91 68 0.0314566769311061
0.739100977554767 -0.556196678323044 91 68 0.0314566769311061
0.804550527233635 0.456424636854847 91 68 0.0314566769311061
0.00699993318743259 0.924973513639916 91 68 0.0314566769311061
-0.797550594046203 0.468548876785069 91 68 0.0314566769311061
-0.804550527233635 -0.456424636854847 91 68 0.0314566769311061
-0.00699993318743394 -0.924973513639916 91 68 0.0314566769311061
0.797550594046202 -0.468548876785069 91 68 0.0314566769311061
0.747434115883645 0.544947008812081 91 68 0.0314566769311061
-0.0982208954057819 0.919770436416439 91 68 0.0314566769311061
-0.845655011289427 0.374823427604358 91 68 0.0314566769311061
-0.747434115883645 -0.544947008812081 91 68 0.0314566769311061
0.0982208954057814 -0.919770436416439 91 68 0.0314566769311061
0.845655011289427 -0.374823427604358 91 68 0.0314566769311061
0.680622576837117 0.626400756624385 91 68 0.0314566769311061
-0.202167679767952 0.902636820242362 91 68 0.0314566769311061
-0.88279025660507 0.276236063617978 91 68 0.0314566769311061
-0.680622576837118 -0.626400756624385 91 68 0.0314566769311061
0.202167679767952 -0.902636820242362 91 68 0.0314566769311061
0.88279025660507 -0.276236063617977 91 68 0.0314566769311061
0.604982536849366 0.699729326316473 91 68 0.0314566769311061
-0.303492103938354 0.873794908915743 91 68 0.0314566769311061
-0.90847464078772 0.17406558259927 91 68 0.0314566769311061
-0.604982536849366 -0.699729326316473 91 68 0.0314566769311061
0.303492103938353 -0.873794908915743 91 68 0.0314566769311061
0.90847464078772 -0.17406558259927 91 68 0.0314566769311061
0.521495139048685 0.76398155733538 91 68 0.0314566769311061
-0.400879867150894 0.83361881703395 91 68 0.0314566769311061
-0.922375006199579 0.0696372596985695 91 68 0.0314566769311061
-0.521495139048685 -0.76398155733538 91 68 0.0314566769311061
0.400879867150894 -0.83361881703395 91 68 0.0314566769311061
0.922375006199579 -0.0696372596985696 91 68 0.0314566769311061
0.987537918558542 0.0537574125964175 87 68 0.0294293557039098
0.447213674329052 0.882111630970315 87 68 0.0294293557039098
-0.54032424422949 0.828354218373897 87 68 0.0294293557039098
-0.987537918558542 -0.0537574125964176 87 68 0.0294293557039098
-0.447213674329053 -0.882111630970314 87 68 0.0294293557039098
0.54032424422949 -0.828354218373897 87 68 0.0294293557039098
0.976823768848591 0.154713685924788 87 68 0.0294293557039098
0.354425902100302 0.923311041805733 87 68 0.0294293557039098
-0.622397866748289 0.768597355880944 87 68 0.0294293557039098
-0.976823768848591 -0.154713685924788 87 68 0.0294293557039098
-0.354425902100303 -0.923311041805732 87 68 0.0294293557039098
0.622397866748289 -0.768597355880945 87 68 0.0294293557039098
0.955816326599573 0.254039661875262 87 68 0.0294293557039098
0.257903362547 0.954781051124786 87 68 0.0294293557039098
-0.697912964052573 0.700741389249523 87 68 0.0294293557039098
-0.955816326599573 -0.254039661875262 87 68 0.0294293557039098
-0.257903362547001 -0.954781051124786 87 68 0.0294293557039098
0.697912964052573 -0.700741389249523 87 68 0.0294293557039098
0.924736957993868 0.350688691748462 87 68 0.0294293557039098
0.158663163122836 0.976190043315264 87 68 0.0294293557039098
-0.766073794871032 0.625501351566802 87 68 0.0294293557039098
-0.924736957993868 -0.350688691748462 87 68 0.0294293557039098
-0.158663163122836 -0.976190043315264 87 68 0.0294293557039098
0.766073794871032 -0.625501351566802 87 68 0.0294293557039098
0.883913162262339 0.443642335197389 87 68 0.0294293557039098
0.0577510486559789 0.987312420857317 87 68 0.0294293557039098
-0.82616211360636 0.543670085659927 87 68 0.0294293557039098
-0.883913162262339 -0.44364233519739 87 68 0.0294293557039098
-0.0577510486559799 -0.987312420857316 87 68 0.0294293557039098
0.826162113606359 -0.543670085659927 87 68 0.0294293557039098
0.833775120657143 0.531921092055173 87 68 0.0294293557039098
-0.043769618199969 0.988030981560107 87 68 0.0294293557039098
-0.877544738857112 0.456109889504934 87 68 0.0294293557039098
-0.833775120657143 -0.531921092055172 87 68 0.0294293557039098
0.0437696181999678 -0.988030981560107 87 68 0.0294293557039098
0.877544738857111 -0.456109889504935 87 68 0.0294293557039098
0.774851163411467 0.614594723830181 87 68 0.0294293557039098
-0.144829062163085 0.978338153581348 87 68 0.0294293557039098
-0.919680225574552 0.363743429751167 87 68 0.0294293557039098
-0.774851163411467 -0.614594723830181 87 68 0.0294293557039098
0.144829062163083 -0.978338153581348 87 68 0.0294293557039098
0.919680225574551 -0.363743429751168 87 68 0.0294293557039098
0.707762202453164 0.690792056105631 87 68 0.0294293557039098
-0.24436236809338 0.958336075215681 87 68 0.0294293557039098
-0.952124570546544 0.26754401911005 87 68 0.0294293557039098
-0.707762202453164 -0.690792056105632 87 68 0.0294293557039098
0.244362368093379 -0.958336075215681 87 68 0.0294293557039098
0.952124570546544 -0.26754401911005 87 68 0.0294293557039098
0.633215188537642 0.759710158550772 87 68 0.0294293557039098
-0.341320702549251 0.928235518611137 87 68 0.0294293557039098
-0.974535891086893 0.168525360060365 87 68 0.0294293557039098
-0.633215188537642 -0.759710158550772 87 68 0.0294293557039098
0.34132070254925 -0.928235518611137 87 68 0.0294293557039098
0.974535891086893 -0.168525360060366 87 68 0.0294293557039098
0.551995661745533 0.820622805809168 87 68 0.0294293557039098
-0.434682365882837 0.888353668755017 87 68 0.0294293557039098
-0.98667802762837 0.0677308629458492 87 68 0.0294293557039098
-0.551995661745534 -0.820622805809167 87 68 0.0294293557039098
0.434682365882836 -0.888353668755018 87 68 0.0294293557039098
0.98667802762837 -0.0677308629458502 87 68 0.0294293557039098
1.05145033151532 0.05710692038899 94 68 0.0276489878152919
0.476269121968902 0.939136158104336 94 68 0.0276489878152919
-0.575181209546423 0.882029237715346 94 68 0.0276489878152919
-1.05145033151532 -0.0571069203889902 94 68 0.0276489878152919
-0.476269121968902 -0.939136158104335 94 68 0.0276489878152919
0.575181209546423 -0.882029237715346 94 68 0.0276489878152919
