#   MM ID        Row        MM No.     Node ID      X[m]       Y[m]       R[m]         q[deg]       Z[m]    MM Length[m] MM Width[m] MM Innner   MM Outer    Eff. Area   Eff. Area   Vignetting  Vignetting
#                                                                                                                                      Rad [m]     Rad[m]     at 1 keV    at 6 keV    HZW [deg]   HZW[deg]
     33          2           3        1004037     0.348343       0        0.34834       0.00      0.005057    0.083388    0.050159    0.318773    0.374567   1.4359E-03  1.2572E-03   0.223480    0.306600
     34          2           4        1004047     0.34073     0.072424    0.34834      12.00      0.005057    0.083388    0.050159    0.318773    0.374567   1.4359E-03  1.2572E-03   0.223480    0.306600
     35          2           5        1004057     0.318227    0.141684    0.34834      24.00      0.005057    0.083388    0.050159    0.318773    0.374567   1.4359E-03  1.2572E-03   0.223480    0.306600
     36          2           6        2004017     0.281815    0.204751    0.34834      36.00      0.005057    0.083388    0.050159    0.318773    0.374567   1.4359E-03  1.2572E-03   0.223480    0.306600
     37          2           7        2004027     0.233086    0.258869    0.34834      48.00      0.005057    0.083388    0.050159    0.318773    0.374567   1.4359E-03  1.2572E-03   0.223480    0.306600
     38          2           8        2004037     0.174172    0.301674    0.34834      60.00      0.005057    0.083388    0.050159    0.318773    0.374567   1.4359E-03  1.2572E-03   0.223480    0.306600
     39          2           9        2004047     0.107644    0.331293    0.34834      72.00      0.005057    0.083388    0.050159    0.318773    0.374567   1.4359E-03  1.2572E-03   0.223480    0.306600
     40          2           10       2004057     0.036412    0.346435    0.34834      84.00      0.005057    0.083388    0.050159    0.318773    0.374567   1.4359E-03  1.2572E-03   0.223480    0.306600
     41          2           11       3004017    -0.036412    0.346435    0.34834      96.00      0.005057    0.083388    0.050159    0.318773    0.374567   1.4359E-03  1.2572E-03   0.223480    0.306600
     42          2           12       3004027    -0.107644    0.331293    0.34834      108.00     0.005057    0.083388    0.050159    0.318773    0.374567   1.4359E-03  1.2572E-03   0.223480    0.306600
     43          2           13       3004037    -0.174172    0.301674    0.34834      120.00     0.005057    0.083388    0.050159    0.318773    0.374567   1.4359E-03  1.2572E-03   0.223480    0.306600
     44          2           14       3004047    -0.233086    0.258869    0.34834      132.00     0.005057    0.083388    0.050159    0.318773    0.374567   1.4359E-03  1.2572E-03   0.223480    0.306600
     45          2           15       3004057    -0.281815    0.204751    0.34834      144.00     0.005057    0.083388    0.050159    0.318773    0.374567   1.4359E-03  1.2572E-03   0.223480    0.306600
     46          2           16       4004017    -0.318227    0.141684    0.34834      156.00     0.005057    0.083388    0.050159    0.318773    0.374567   1.4359E-03  1.2572E-03   0.223480    0.306600
     47          2           17       4004027    -0.340730    0.072424    0.34834      168.00     0.005057    0.083388    0.050159    0.318773    0.374567   1.4359E-03  1.2572E-03   0.223480    0.306600
     48          2           18       4004037    -0.348343    0.000000    0.34834      180.00     0.005057    0.083388    0.050159    0.318773    0.374567   1.4359E-03  1.2572E-03   0.223480    0.306600
     49          2           19       4004047    -0.340730   -0.072424    0.34834      192.00     0.005057    0.083388    0.050159    0.318773    0.374567   1.4359E-03  1.2572E-03   0.223480    0.306600
     50          2           20       4004057    -0.318227   -0.141684    0.34834      204.00     0.005057    0.083388    0.050159    0.318773    0.374567   1.4359E-03  1.2572E-03   0.223480    0.306600
     51          2           21       5004017    -0.281815   -0.204751    0.34834      216.00     0.005057    0.083388    0.050159    0.318773    0.374567   1.4359E-03  1.2572E-03   0.223480    0.306600
     52          2           22       5004027    -0.233086   -0.258869    0.34834      228.00     0.005057    0.083388    0.050159    0.318773    0.374567   1.4359E-03  1.2572E-03   0.223480    0.306600
     53          2           23       5004037    -0.174172   -0.301674    0.34834      240.00     0.005057    0.083388    0.050159    0.318773    0.374567   1.4359E-03  1.2572E-03   0.223480    0.306600
     54          2           24       5004047    -0.107644   -0.331293    0.34834      252.00     0.005057    0.083388    0.050159    0.318773    0.374567   1.4359E-03  1.2572E-03   0.223480    0.306600
     55          2           25       5004057    -0.036412   -0.346435    0.34834      264.00     0.005057    0.083388    0.050159    0.318773    0.374567   1.4359E-03  1.2572E-03   0.223480    0.306600
     56          2           26       6004017     0.036412   -0.346435    0.34834      276.00     0.005057    0.083388    0.050159    0.318773    0.374567   1.4359E-03  1.2572E-03   0.223480    0.306600
     57          2           27       6004027     0.107644   -0.331293    0.34834      288.00     0.005057    0.083388    0.050159    0.318773    0.374567   1.4359E-03  1.2572E-03   0.223480    0.306600
     58          2           28       6004037     0.174172   -0.301674    0.34834      300.00     0.005057    0.083388    0.050159    0.318773    0.374567   1.4359E-03  1.2572E-03   0.223480    0.306600
     59          2           29       6004047     0.233086   -0.258869    0.34834      312.00     0.005057    0.083388    0.050159    0.318773    0.374567   1.4359E-03  1.2572E-03   0.223480    0.306600
     60          2           30       6004057     0.281815   -0.204751    0.34834      324.00     0.005057    0.083388    0.050159    0.318773    0.374567   1.4359E-03  1.2572E-03   0.223480    0.306600
     61          3           1        1006017     0.372073   -0.173501    0.41054      -25.00     0.007025    0.070762    0.049839    0.380946    0.436755   1.4090E-03  1.0545E-03   0.260550    0.357460
     62          3           2        1006027     0.396549   -0.106255    0.41054      -15.00     0.007025    0.070762    0.049839    0.380946    0.436755   1.4090E-03  1.0545E-03   0.260550    0.357460
     63          3           3        1006037     0.408975   -0.035781    0.41054      -5.00      0.007025    0.070762    0.049839    0.380946    0.436755   1.4090E-03  1.0545E-03   0.260550    0.357460
     64          3           4        1006047     0.408975    0.035781    0.41054       5.00      0.007025    0.070762    0.049839    0.380946    0.436755   1.4090E-03  1.0545E-03   0.260550    0.357460
     65          3           5        1006057     0.396549    0.106255    0.41054      15.00      0.007025    0.070762    0.049839    0.380946    0.436755   1.4090E-03  1.0545E-03   0.260550    0.357460
     66          3           6        1006067     0.372073    0.173501    0.41054      25.00      0.007025    0.070762    0.049839    0.380946    0.436755   1.4090E-03  1.0545E-03   0.260550    0.357460
     67          3           7        2006017     0.336293    0.235474    0.41054      35.00      0.007025    0.070762    0.049839    0.380946    0.436755   1.4090E-03  1.0545E-03   0.260550    0.357460
     68          3           8        2006027     0.290294    0.290294    0.41054      45.00      0.007025    0.070762    0.049839    0.380946    0.436755   1.4090E-03  1.0545E-03   0.260550    0.357460
     69          3           9        2006037     0.235475    0.336292    0.41054      55.00      0.007025    0.070762    0.049839    0.380946    0.436755   1.4090E-03  1.0545E-03   0.260550    0.357460
